alpha,time,pos_err_noNN,pos_err_surrogate,pos_excess_surrogate_minus_noNN,vel_err_noNN,vel_err_surrogate,vel_excess_surrogate_minus_noNN,after_event_exit
0.5,9.924937447873226,0.04164635464531348,0.04164635464531348,0.0,0.03801258819355878,0.03801258819355878,0.0,0
0.5,10.008340283569641,0.038712364116793914,0.038712364116793914,0.0,0.03513114248425974,0.03513114248425974,0.0,0
0.5,10.091743119266054,0.03586795851677179,0.03586795851677179,0.0,0.032461068712102574,0.032461068712102574,0.0,0
0.5,10.175145954962469,0.033105248481003234,0.033105248481003234,0.0,0.029970707973912936,0.029970707973912936,0.0,0
0.5,10.258548790658882,0.03041772489070156,0.03041772489070156,0.0,0.027633311550277005,0.027633311550277005,0.0,0
0.5,10.341951626355295,0.02780047427415158,0.02780047427415158,0.0,0.025426180537662737,0.025426180537662737,0.0,0
0.5,10.42535446205171,0.02525056878911684,0.02525056878911684,0.0,0.02333001093326221,0.02333001093326221,0.0,0
0.5,10.508757297748122,0.022767746205179577,0.022767746205179577,0.0,0.021328434899058408,0.021328434899058408,0.0,0
0.5,10.592160133444537,0.02035558696860616,0.02035558696860616,0.0,0.019407775970254705,0.019407775970254705,0.0,0
0.5,10.67556296914095,0.018023569302592864,0.018023569302592864,0.0,0.01755708108751428,0.01755708108751428,0.0,0
0.5,10.758965804837363,0.015790707478715173,0.015790707478715173,0.0,0.01576857551217044,0.01576857551217044,0.0,0
0.5,10.842368640533778,0.013692031657669733,0.013692031657669733,0.0,0.014038851005009591,0.014038851005009591,0.0,0
0.5,10.92577147623019,0.011789809184351924,0.011789809184351924,0.0,0.012371435409446458,0.012371435409446458,0.0,0
0.5,11.009174311926605,0.010190546208534181,0.010190546208534181,0.0,0.010782086822657003,0.010782086822657003,0.0,0
0.5,11.092577147623018,0.009059528814540712,0.009059528814540712,0.0,0.009309460177728034,0.009309460177728034,0.0,0
0.5,11.175979983319431,0.008595991844231808,0.008595991844231808,0.0,0.008035265990660428,0.008035265990660428,0.0,0
0.5,11.259382819015846,0.008925186172645445,0.008925186172645445,0.0,0.007113817962572178,0.007113817962572178,0.0,0
0.5,11.342785654712259,0.009995521917853993,0.009995521917853993,0.0,0.006778675343212999,0.006778675343212999,0.0,0
0.5,11.426188490408673,0.011634542638994893,0.011634542638994893,0.0,0.007243379723787148,0.007243379723787148,0.0,0
0.5,11.509591326105086,0.013672582092034972,0.013672582092034972,0.0,0.008546339646354798,0.008546339646354798,0.0,0
0.5,11.592994161801501,0.015993722602539128,0.015993722602539128,0.0,0.01058502884466088,0.01058502884466088,0.0,0
0.5,11.676396997497914,0.018530047335129883,0.018530047335129883,0.0,0.013268085713680279,0.013268085713680279,0.0,0
0.5,11.759799833194327,0.02124480489803142,0.02124480489803142,0.0,0.016578197509477893,0.016578197509477893,0.0,0
0.5,11.843202668890742,0.05121599424094865,0.05121599424094865,0.0,0.08235648288190893,0.08235648288190893,0.0,0
0.5,11.926605504587155,0.05066364555955169,0.05066364555955169,0.0,0.08623220731630822,0.08623220731630822,0.0,0
0.5,12.01000834028357,0.050127225159449805,0.050127225159449805,0.0,0.09033539641784065,0.09033539641784065,0.0,0
0.5,12.093411175979982,0.049543053962809835,0.049543053962809835,0.0,0.09434183881192142,0.09434183881192142,0.0,0
0.5,12.176814011676395,0.04882350776915622,0.04882350776915622,0.0,0.09772359278300655,0.09772359278300655,0.0,0
0.5,12.26021684737281,0.047858787631634155,0.047858787631634155,0.0,0.09974082142058131,0.09974082142058131,0.0,0
0.5,12.343619683069223,0.046529481069848264,0.046529481069848264,0.0,0.09953959332818807,0.09953959332818807,0.0,0
0.5,12.427022518765638,0.044734172507267446,0.044734172507267446,0.0,0.09639911399344665,0.09639911399344665,0.0,0
0.5,12.51042535446205,0.04242834963190292,0.04242834963190292,0.0,0.0900640971114491,0.0900640971114491,0.0,0
0.5,12.593828190158465,0.0396583529686062,0.0396583529686062,0.0,0.080959435414584,0.080959435414584,0.0,0
0.5,12.677231025854878,0.03657021507386365,0.03657021507386365,0.0,0.0700988000450335,0.0700988000450335,0.0,0
0.5,12.760633861551291,0.03338829196737389,0.03338829196737389,0.0,0.058727984559710615,0.058727984559710615,0.0,0
0.5,12.844036697247706,0.030379109744629193,0.030379109744629193,0.0,0.04794499849535446,0.04794499849535446,0.0,0
0.5,12.927439532944119,0.027817599163414832,0.027817599163414832,0.0,0.03849836518023362,0.03849836518023362,0.0,0
0.5,13.010842368640533,0.025955263531308174,0.025955263531308174,0.0,0.030794924638467964,0.030794924638467964,0.0,0
0.5,13.094245204336946,0.024977883251650356,0.024977883251650356,0.0,0.025027979637805807,0.025027979637805807,0.0,0
0.5,13.17764804003336,0.024957232159926516,0.024957232159926516,0.0,0.021287694434809212,0.021287694434809212,0.0,0
0.5,13.261050875729774,0.02583233697668658,0.02583233697668658,0.0,0.019533634943482845,0.019533634943482845,0.0,0
0.5,13.344453711426187,0.027445997523025394,0.027445997523025394,0.0,0.019478807309152982,0.019478807309152982,0.0,0
0.5,13.427856547122602,0.02961009860887164,0.02961009860887164,0.0,0.020632680351017785,0.020632680351017785,0.0,0
0.5,13.511259382819015,0.03215512834039528,0.03215512834039528,0.0,0.022516728863820726,0.022516728863820726,0.0,0
0.5,13.594662218515428,0.03494931552761632,0.03494931552761632,0.0,0.02479795843047463,0.02479795843047463,0.0,0
0.5,13.678065054211842,0.03789786506039223,0.03789786506039223,0.0,0.027283707547797322,0.027283707547797322,0.0,0
0.5,13.761467889908255,0.03348146924878659,0.03348146924878659,0.0,0.04692919473181609,0.04692919473181609,0.0,0
0.5,13.84487072560467,0.029703200081322607,0.029703200081322607,0.0,0.04237118752247856,0.04237118752247856,0.0,0
0.5,13.928273561301083,0.026319854526429314,0.026319854526429314,0.0,0.03833972980179126,0.03833972980179126,0.0,0
0.5,14.011676396997498,0.023379773176714365,0.023379773176714365,0.0,0.03477610083386036,0.03477610083386036,0.0,0
0.5,14.09507923269391,0.020950200416111366,0.020950200416111366,0.0,0.03163998753638723,0.03163998753638723,0.0,0
0.5,14.178482068390323,0.01911155534224099,0.01911155534224099,0.0,0.028906887297905658,0.028906887297905658,0.0,0
0.5,14.261884904086738,0.01793840488510147,0.01793840488510147,0.0,0.02656540235469795,0.02656540235469795,0.0,0
0.5,14.345287739783151,0.01746710855060539,0.01746710855060539,0.0,0.024613925795300945,0.024613925795300945,0.0,0
0.5,14.428690575479566,0.017667329101555898,0.017667329101555898,0.0,0.023056222306210378,0.023056222306210378,0.0,0
0.5,14.512093411175979,0.018442585863406618,0.018442585863406618,0.0,0.021895740450513762,0.021895740450513762,0.0,0
0.5,14.595496246872392,0.01966137346336161,0.01966137346336161,0.0,0.02112929408878926,0.02112929408878926,0.0,0
0.5,14.678899082568806,0.021193244240237316,0.021193244240237316,0.0,0.020741755762673477,0.020741755762673477,0.0,0
0.5,14.76230191826522,0.022929514010948324,0.022929514010948324,0.0,0.020703785253962905,0.020703785253962905,0.0,0
0.5,14.845704753961634,0.024788015468950396,0.024788015468950396,0.0,0.020973634026249632,0.020973634026249632,0.0,0
0.5,14.929107589658047,0.02670974748654365,0.02670974748654365,0.0,0.021502179932944388,0.021502179932944388,0.0,0
0.5,15.012510425354462,0.028653489018893148,0.028653489018893148,0.0,0.0222390567707342,0.0222390567707342,0.0,0
0.5,15.095913261050875,0.030591006525384854,0.030591006525384854,0.0,0.023137952479876718,0.023137952479876718,0.0,0
0.5,15.179316096747288,0.0325035041666819,0.0325035041666819,0.0,0.02416032657603938,0.02416032657603938,0.0,0
0.5,15.262718932443702,0.03437923068832439,0.03437923068832439,0.0,0.025277908167129895,0.025277908167129895,0.0,0
0.5,15.346121768140115,0.03621199637173907,0.03621199637173907,0.0,0.026474890624076944,0.026474890624076944,0.0,0
0.5,15.42952460383653,0.03800038498836514,0.03800038498836514,0.0,0.027750847303393545,0.027750847303393545,0.0,0
0.5,15.512927439532943,0.03974751779070647,0.03974751779070647,0.0,0.029125355969737053,0.029125355969737053,0.0,0
0.5,15.596330275229356,0.04146129359270165,0.04146129359270165,0.0,0.030645369471479677,0.030645369471479677,0.0,0
0.5,15.67973311092577,0.04315508222649464,0.04315508222649464,0.0,0.03239657009576673,0.03239657009576673,0.0,0
0.5,15.763135946622183,0.048869594380881336,0.048869594380881336,0.0,0.07905568372936224,0.07905568372936224,0.0,0
0.5,15.846538782318598,0.0497333537499325,0.0497333537499325,0.0,0.08391905299508469,0.08391905299508469,0.0,0
0.5,15.929941618015011,0.050556640992541646,0.050556640992541646,0.0,0.08953965214829138,0.08953965214829138,0.0,0
0.5,16.013344453711426,0.05124097966473259,0.05124097966473259,0.0,0.09575408442021385,0.09575408442021385,0.0,0
0.5,16.096747289407837,0.05164792282543767,0.05164792282543767,0.0,0.10212222916758977,0.10212222916758977,0.0,0
0.5,16.18015012510425,0.05158777329637567,0.05158777329637567,0.0,0.10774303325684213,0.10774303325684213,0.0,0
0.5,16.263552960800666,0.050820039355771056,0.050820039355771056,0.0,0.11111269337960675,0.11111269337960675,0.0,0
0.5,16.34695579649708,0.04908727350733708,0.04908727350733708,0.0,0.11027797715273585,0.11027797715273585,0.0,0
0.5,16.430358632193492,0.0462054981139573,0.0462054981139573,0.0,0.10359440116802617,0.10359440116802617,0.0,0
0.5,16.513761467889907,0.04219905338850866,0.04219905338850866,0.0,0.09093082943330773,0.09093082943330773,0.0,0
0.5,16.59716430358632,0.03739873164876064,0.03739873164876064,0.0,0.07430123225733316,0.07430123225733316,0.0,0
0.5,16.680567139282733,0.03241461811109186,0.03241461811109186,0.0,0.057073497428751244,0.057073497428751244,0.0,0
0.5,16.763969974979148,0.02800359508666343,0.02800359508666343,0.0,0.04248588467339922,0.04248588467339922,0.0,0
0.5,16.847372810675562,0.024907321804618892,0.024907321804618892,0.0,0.03274777544827251,0.03274777544827251,0.0,0
0.5,16.930775646371977,0.02363592376999224,0.02363592376999224,0.0,0.028535790731208727,0.028535790731208727,0.0,0
0.5,17.014178482068388,0.024218503945334157,0.024218503945334157,0.0,0.028517004919414838,0.028517004919414838,0.0,0
0.5,17.097581317764803,0.02622032729357825,0.02622032729357825,0.0,0.03048205868191855,0.03048205868191855,0.0,0
0.5,17.180984153461218,0.029076291816890323,0.029076291816890323,0.0,0.032962144648885215,0.032962144648885215,0.0,0
0.5,17.26438698915763,0.03234672922874344,0.03234672922874344,0.0,0.03535140489824926,0.03535140489824926,0.0,0
0.5,17.347789824854043,0.035758511690354135,0.035758511690354135,0.0,0.03748100296386634,0.03748100296386634,0.0,0
0.5,17.431192660550458,0.03915833971800567,0.03915833971800567,0.0,0.0393491333428382,0.0393491333428382,0.0,0
0.5,17.51459549624687,0.042464829213569644,0.042464829213569644,0.0,0.041006465429748166,0.041006465429748166,0.0,0
0.5,17.597998331943284,0.04563734891881548,0.04563734891881548,0.0,0.04251335764273927,0.04251335764273927,0.0,0
0.5,17.6814011676397,0.018234224780276035,0.018234224780276035,0.0,0.024724307056122552,0.024724307056122552,0.0,0
0.5,17.764804003336113,0.01611986908904046,0.01611986908904046,0.0,0.020164888822526598,0.020164888822526598,0.0,0
0.5,17.848206839032525,0.01502857610984664,0.01502857610984664,0.0,0.01614175980617953,0.01614175980617953,0.0,0
0.5,17.93160967472894,0.014908424345090517,0.014908424345090517,0.0,0.012581348401217001,0.012581348401217001,0.0,0
0.5,18.015012510425354,0.015565005570989185,0.015565005570989185,0.0,0.009464626448434916,0.009464626448434916,0.0,0
0.5,18.098415346121765,0.01674178669614281,0.01674178669614281,0.0,0.006877030210015719,0.006877030210015719,0.0,0
0.5,18.18181818181818,0.018212742650421037,0.018212742650421037,0.0,0.005145553366742645,0.005145553366742645,0.0,0
0.5,18.265221017514595,0.019817336859024683,0.019817336859024683,0.0,0.004870570825175712,0.004870570825175712,0.0,0
0.5,18.34862385321101,0.021453501501191234,0.021453501501191234,0.0,0.006063376651861849,0.006063376651861849,0.0,0
0.5,18.43202668890742,0.02306005245101019,0.02306005245101019,0.0,0.008013022275244773,0.008013022275244773,0.0,0
0.5,18.515429524603835,0.0246020354529965,0.0246020354529965,0.0,0.01026464285139761,0.01026464285139761,0.0,0
0.5,18.59883236030025,0.026061041388421212,0.026061041388421212,0.0,0.012654762942146269,0.012654762942146269,0.0,0
0.5,18.68223519599666,0.02742931608372199,0.02742931608372199,0.0,0.01513385075154777,0.01513385075154777,0.0,0
0.5,18.765638031693076,0.02870630778399257,0.02870630778399257,0.0,0.017694687064682864,0.017694687064682864,0.0,0
0.5,18.84904086738949,0.029896710280330217,0.029896710280330217,0.0,0.020348637246816514,0.020348637246816514,0.0,0
0.5,18.9324437030859,0.031009429462625727,0.031009429462625727,0.0,0.023117683206951192,0.023117683206951192,0.0,0
0.5,19.015846538782316,0.03205714171812543,0.03205714171812543,0.0,0.026032119238391434,0.026032119238391434,0.0,0
0.5,19.09924937447873,0.03305625556672509,0.03305625556672509,0.0,0.029130730553800794,0.029130730553800794,0.0,0
0.5,19.182652210175146,0.03402716995435892,0.03402716995435892,0.0,0.03246244615363607,0.03246244615363607,0.0,0
0.5,19.266055045871557,0.0349947679505419,0.0349947679505419,0.0,0.03608924551973906,0.03608924551973906,0.0,0
0.5,19.34945788156797,0.03598910657834521,0.03598910657834521,0.0,0.040090460729932165,0.040090460729932165,0.0,0
0.5,19.432860717264386,0.03704626804896904,0.03704626804896904,0.0,0.04456884201762391,0.04456884201762391,0.0,0
0.5,19.516263552960798,0.03820932496730348,0.03820932496730348,0.0,0.04965892330098637,0.04965892330098637,0.0,0
0.5,19.599666388657212,0.039529335786633465,0.039529335786633465,0.0,0.055538297655058175,0.055538297655058175,0.0,0
0.5,19.683069224353627,0.02792253513510797,0.02792253513510797,0.0,0.03572520403391907,0.03572520403391907,0.0,0
0.5,19.76647206005004,0.027644666279464738,0.027644666279464738,0.0,0.03657391214971702,0.03657391214971702,0.0,0
0.5,19.849874895746453,0.027290864074726424,0.027290864074726424,0.0,0.03734516580468786,0.03734516580468786,0.0,0
0.5,19.933277731442868,0.026792542898441015,0.026792542898441015,0.0,0.03781723730667777,0.03781723730667777,0.0,0
0.5,20.016680567139282,0.026043849587501545,0.026043849587501545,0.0,0.037598782180949794,0.037598782180949794,0.0,0
0.5,20.100083402835693,0.024891933866878126,0.024891933866878126,0.0,0.03605361493789409,0.03605361493789409,0.0,0
0.5,20.183486238532108,0.02314150859667737,0.02314150859667737,0.0,0.03233472611065324,0.03233472611065324,0.0,0
0.5,20.266889074228523,0.020601329912401548,0.020601329912401548,0.0,0.025896214153989624,0.025896214153989624,0.0,0
0.5,20.350291909924938,0.017219109497062502,0.017219109497062502,0.0,0.01862192546323859,0.01862192546323859,0.0,0
0.5,20.43369474562135,0.013380980509895175,0.013380980509895175,0.0,0.019418797286328844,0.019418797286328844,0.0,0
0.5,20.517097581317763,0.010541394311358518,0.010541394311358518,0.0,0.030964492073639906,0.030964492073639906,0.0,0
0.5,20.600500417014178,0.011291659973634703,0.011291659973634703,0.0,0.04444933716344286,0.04444933716344286,0.0,0
0.5,20.68390325271059,0.015656620753620048,0.015656620753620048,0.0,0.0557823652699063,0.0557823652699063,0.0,0
0.5,20.767306088407004,0.02149423460947582,0.02149423460947582,0.0,0.06403985587479077,0.06403985587479077,0.0,0
0.5,20.85070892410342,0.027650480846827395,0.027650480846827395,0.0,0.06952001312839357,0.06952001312839357,0.0,0
0.5,20.93411175979983,0.03369424460702573,0.03369424460702573,0.0,0.07288336869022287,0.07288336869022287,0.0,0
0.5,21.017514595496245,0.03946424294946036,0.03946424294946036,0.0,0.07477523143158203,0.07477523143158203,0.0,0
0.5,21.10091743119266,0.044905689667839956,0.044905689667839956,0.0,0.07570737144778698,0.07570737144778698,0.0,0
0.5,21.184320266889074,0.05000939250598685,0.05000939250598685,0.0,0.07605154978469712,0.07605154978469712,0.0,0
0.5,21.267723102585485,0.054786119772220976,0.054786119772220976,0.0,0.07606734671699121,0.07606734671699121,0.0,0
0.5,21.3511259382819,0.05925500046918424,0.05925500046918424,0.0,0.07593321303519573,0.07593321303519573,0.0,0
0.5,21.434528773978315,0.06343812106864276,0.06343812106864276,0.0,0.07577157088456872,0.07577157088456872,0.0,0
0.5,21.517931609674726,0.06735802667642313,0.06735802667642313,0.0,0.07566695591579259,0.07566695591579259,0.0,0
0.5,21.60133444537114,0.039099249211543854,0.039099249211543854,0.0,0.02689127566577784,0.02689127566577784,0.0,0
0.5,21.684737281067555,0.040898592424481954,0.040898592424481954,0.0,0.026905417701303554,0.026905417701303554,0.0,0
0.5,21.76814011676397,0.04279616208174314,0.04279616208174314,0.0,0.027253676925084236,0.027253676925084236,0.0,0
0.5,21.85154295246038,0.04470822951830545,0.04470822951830545,0.0,0.027881029160375333,0.027881029160375333,0.0,0
0.5,21.934945788156796,0.046578334177502345,0.046578334177502345,0.0,0.028752555997198174,0.028752555997198174,0.0,0
0.5,22.01834862385321,0.048369624113656015,0.048369624113656015,0.0,0.029846611753620654,0.029846611753620654,0.0,0
0.5,22.10175145954962,0.05005911627039962,0.05005911627039962,0.0,0.031150350475295782,0.031150350475295782,0.0,0
0.5,22.185154295246036,0.05163363890227687,0.05163363890227687,0.0,0.032656966752628885,0.032656966752628885,0.0,0
0.5,22.26855713094245,0.05308705323089195,0.05308705323089195,0.0,0.034364107553807116,0.034364107553807116,0.0,0
0.5,22.351959966638862,0.05441839157597566,0.05441839157597566,0.0,0.03627305600382506,0.03627305600382506,0.0,0
0.5,22.435362802335277,0.055630637143523363,0.055630637143523363,0.0,0.0383884196794055,0.0383884196794055,0.0,0
0.5,22.51876563803169,0.056729952179159264,0.056729952179159264,0.0,0.04071815996178178,0.04071815996178178,0.0,0
0.5,22.602168473728106,0.05772522359292833,0.05772522359292833,0.0,0.04327387591899831,0.04327387591899831,0.0,0
0.5,22.685571309424517,0.058627839473804635,0.058627839473804635,0.0,0.046071312340167016,0.046071312340167016,0.0,0
0.5,22.768974145120932,0.05945164039137187,0.05945164039137187,0.0,0.0491311042910006,0.0491311042910006,0.0,0
0.5,22.852376980817347,0.06021301007555017,0.06021301007555017,0.0,0.052479806759111,0.052479806759111,0.0,0
0.5,22.935779816513758,0.06093108399591863,0.06093108399591863,0.0,0.05615129356361617,0.05615129356361617,0.0,0
0.5,23.019182652210173,0.061628063515976925,0.061628063515976925,0.0,0.060188649797849096,0.060188649797849096,0.0,0
0.5,23.102585487906588,0.06232962876532606,0.06232962876532606,0.0,0.06464673074901192,0.06464673074901192,0.0,0
0.5,23.185988323603002,0.06306544540339,0.06306544540339,0.0,0.06959561965052152,0.06959561965052152,0.0,0
0.5,23.269391159299413,0.06386975827884588,0.06386975827884588,0.0,0.07512528389400766,0.07512528389400766,0.0,0
0.5,23.352793994995828,0.06478205625814065,0.06478205625814065,0.0,0.08135178838556449,0.08135178838556449,0.0,0
0.5,23.436196830692243,0.06584777187011068,0.06584777187011068,0.0,0.08842542657169483,0.08842542657169483,0.0,0
0.5,23.519599666388654,0.06711893573347648,0.06711893573347648,0.0,0.09654094702938337,0.09654094702938337,0.0,0
0.5,23.60300250208507,0.026155646185052412,0.026155646185052412,0.0,0.034302266233116795,0.034302266233116795,0.0,0
0.5,23.686405337781483,0.023358869448746208,0.023358869448746208,0.0,0.03454244452292982,0.03454244452292982,0.0,0
0.5,23.769808173477898,0.020425275966392976,0.020425275966392976,0.0,0.03452473986835738,0.03452473986835738,0.0,0
0.5,23.85321100917431,0.017367205737930273,0.017367205737930273,0.0,0.03429798096434314,0.03429798096434314,0.0,0
0.5,23.936613844870724,0.014216423705113472,0.014216423705113472,0.0,0.034204306044877536,0.034204306044877536,0.0,0
0.5,24.02001668056714,0.011085381899773997,0.011085381899773997,0.0,0.03521431944831718,0.03521431944831718,0.0,0
0.5,24.10341951626355,0.008412871706475917,0.008412871706475917,0.0,0.039094424357026904,0.039094424357026904,0.0,0
0.5,24.186822351959965,0.007592292241584944,0.007592292241584944,0.0,0.04752330620079083,0.04752330620079083,0.0,0
0.5,24.27022518765638,0.01012922557616031,0.01012922557616031,0.0,0.06045432153897111,0.06045432153897111,0.0,0
0.5,24.35362802335279,0.01519768089769582,0.01519768089769582,0.0,0.07582258491008737,0.07582258491008737,0.0,0
0.5,24.437030859049205,0.02162323936690216,0.02162323936690216,0.0,0.09076086013693685,0.09076086013693685,0.0,0
0.5,24.52043369474562,0.028763241453398668,0.028763241453398668,0.0,0.10301065352266875,0.10301065352266875,0.0,0
0.5,24.603836530442035,0.03619849367761101,0.03619849367761101,0.0,0.11163294928927692,0.11163294928927692,0.0,0
0.5,24.687239366138446,0.043636022098531575,0.043636022098531575,0.0,0.11682126476640665,0.11682126476640665,0.0,0
0.5,24.77064220183486,0.05088726338921836,0.05088726338921836,0.0,0.11931795762335652,0.11931795762335652,0.0,0
0.5,24.854045037531275,0.05784441347779713,0.05784441347779713,0.0,0.11994663822844175,0.11994663822844175,0.0,0
0.5,24.937447873227686,0.0644542395142735,0.0644542395142735,0.0,0.11939560181988777,0.11939560181988777,0.0,0
0.5,25.0208507089241,0.07069676843314314,0.07069676843314314,0.0,0.11817067834029144,0.11817067834029144,0.0,0
0.5,25.104253544620516,0.07657082898970341,0.07657082898970341,0.0,0.11661948371918648,0.11661948371918648,0.0,0
0.5,25.18765638031693,0.08208519762601428,0.08208519762601428,0.0,0.11497229134905922,0.11497229134905922,0.0,0
0.5,25.27105921601334,0.08725349791224415,0.08725349791224415,0.0,0.11337854077073344,0.11337854077073344,0.0,0
0.5,25.354462051709756,0.09209138720473521,0.09209138720473521,0.0,0.11193412130294537,0.11193412130294537,0.0,0
0.5,25.43786488740617,0.09661507099023045,0.09661507099023045,0.0,0.11070026917902609,0.11070026917902609,0.0,0
0.5,25.521267723102582,0.060433012617241995,0.060433012617241995,0.0,0.05477657880805814,0.05477657880805814,0.0,0
0.5,25.604670558798997,0.0640066564924078,0.0640066564924078,0.0,0.055269369496399406,0.055269369496399406,0.0,0
0.5,25.68807339449541,0.06740631963302605,0.06740631963302605,0.0,0.05587508973626759,0.05587508973626759,0.0,0
0.5,25.771476230191823,0.0706039185253968,0.0706039185253968,0.0,0.05662578442695912,0.05662578442695912,0.0,0
0.5,25.854879065888237,0.07358330838849214,0.07358330838849214,0.0,0.05754864100959236,0.05754864100959236,0.0,0
0.5,25.938281901584652,0.07633612262506966,0.07633612262506966,0.0,0.05866655022661143,0.05866655022661143,0.0,0
0.5,26.021684737281067,0.07885914960033598,0.07885914960033598,0.0,0.05999897410032032,0.05999897410032032,0.0,0
0.5,26.105087572977478,0.08115268206751086,0.08115268206751086,0.0,0.06156294841876295,0.06156294841876295,0.0,0
0.5,26.188490408673893,0.08321948926345775,0.08321948926345775,0.0,0.06337414270354308,0.06337414270354308,0.0,0
0.5,26.271893244370307,0.08506419630213108,0.08506419630213108,0.0,0.06544794719172796,0.06544794719172796,0.0,0
0.5,26.35529608006672,0.08669293883046676,0.08669293883046676,0.0,0.06780058210677767,0.06780058210677767,0.0,0
0.5,26.438698915763133,0.08811321278755949,0.08811321278755949,0.0,0.07045024265481521,0.07045024265481521,0.0,0
0.5,26.522101751459548,0.08933387198044825,0.08933387198044825,0.0,0.07341830963304054,0.07341830963304054,0.0,0
0.5,26.605504587155963,0.09036524763019825,0.09036524763019825,0.0,0.07673067283000942,0.07673067283000942,0.0,0
0.5,26.688907422852374,0.09121937857638296,0.09121937857638296,0.0,0.08041923387979873,0.08041923387979873,0.0,0
0.5,26.77231025854879,0.09191035108896539,0.09191035108896539,0.0,0.08452367803557129,0.08452367803557129,0.0,0
0.5,26.855713094245203,0.09245475459959214,0.09245475459959214,0.0,0.08909363162342746,0.08909363162342746,0.0,0
0.5,26.939115929941615,0.09287226451610926,0.09287226451610926,0.0,0.09419135455448574,0.09419135455448574,0.0,0
0.5,27.02251876563803,0.09318636498052406,0.09318636498052406,0.0,0.09989515443793955,0.09989515443793955,0.0,0
0.5,27.105921601334444,0.09342522092967602,0.09342522092967602,0.0,0.1063037451861011,0.1063037451861011,0.0,0
0.5,27.189324437030855,0.09362269588745725,0.09362269588745725,0.0,0.11354179183345675,0.11354179183345675,0.0,0
0.5,27.27272727272727,0.09381948176085532,0.09381948176085532,0.0,0.12176684156946484,0.12176684156946484,0.0,0
0.5,27.356130108423685,0.09406424608003532,0.09406424608003532,0.0,0.13117763647775169,0.13117763647775169,0.0,0
0.5,27.4395329441201,0.09441458894269975,0.09441458894269975,0.0,0.14202320426125867,0.14202320426125867,0.0,0
0.5,27.52293577981651,0.045852103351147575,0.045852103351147575,0.0,0.07176656974257854,0.07176656974257854,0.0,0
0.5,27.606338615512925,0.04322130415867547,0.04322130415867547,0.0,0.07636190175103126,0.07636190175103126,0.0,0
0.5,27.68974145120934,0.04057266538464259,0.04057266538464259,0.0,0.08131353227285393,0.08131353227285393,0.0,0
0.5,27.77314428690575,0.0380236577947703,0.0380236577947703,0.0,0.08675434031598678,0.08675434031598678,0.0,0
0.5,27.856547122602166,0.03575037141968358,0.03575037141968358,0.0,0.09293107371484316,0.09293107371484316,0.0,0
0.5,27.93994995829858,0.034004795629623226,0.034004795629623226,0.0,0.10023087720022344,0.10023087720022344,0.0,0
0.5,28.023352793994995,0.03311368426576371,0.03311368426576371,0.0,0.10908589824459622,0.10908589824459622,0.0,0
0.5,28.106755629691406,0.03342608551498579,0.03342608551498579,0.0,0.11961828035792639,0.11961828035792639,0.0,0
0.5,28.19015846538782,0.03519473779685844,0.03519473779685844,0.0,0.13113272602038079,0.13113272602038079,0.0,0
0.5,28.273561301084236,0.038454237405570066,0.038454237405570066,0.0,0.14204679356445002,0.14204679356445002,0.0,0
0.5,28.356964136780647,0.04300239050069944,0.04300239050069944,0.0,0.15064714733701132,0.15064714733701132,0.0,0
0.5,28.44036697247706,0.04849778981708394,0.04849778981708394,0.0,0.15600651282997588,0.15600651282997588,0.0,0
0.5,28.523769808173476,0.05458300632999168,0.05458300632999168,0.0,0.15820131448874059,0.15820131448874059,0.0,0
0.5,28.60717264386989,0.060960044875942254,0.060960044875942254,0.0,0.15790838863559678,0.15790838863559678,0.0,0
0.5,28.690575479566302,0.06741122365887339,0.06741122365887339,0.0,0.15593752416889653,0.15593752416889653,0.0,0
0.5,28.773978315262717,0.07378988313356681,0.07378988313356681,0.0,0.152978135895374,0.152978135895374,0.0,0
0.5,28.85738115095913,0.08000234154447906,0.08000234154447906,0.0,0.14953307963340687,0.14953307963340687,0.0,0
0.5,28.940783986655543,0.08599128671381041,0.08599128671381041,0.0,0.14593990927456904,0.14593990927456904,0.0,0
0.5,29.024186822351957,0.09172336851176284,0.09172336851176284,0.0,0.1424145372256842,0.1424145372256842,0.0,0
0.5,29.107589658048372,0.09718072464078956,0.09718072464078956,0.0,0.13909091207400198,0.13909091207400198,0.0,0
0.5,29.190992493744783,0.10235542761202754,0.10235542761202754,0.0,0.13605034825213463,0.13605034825213463,0.0,0
0.5,29.274395329441198,0.10724591269925983,0.10724591269925983,0.0,0.13334138004734214,0.13334138004734214,0.0,0
0.5,29.357798165137613,0.11185469830796614,0.11185469830796614,0.0,0.130992641780414,0.130992641780414,0.0,0
0.5,29.441201000834027,0.08209940288810882,0.08209940288810882,0.0,0.07482532342650314,0.07482532342650314,0.0,0
0.5,29.52460383653044,0.08600497923716659,0.08600497923716659,0.0,0.07497609309357767,0.07497609309357767,0.0,0
0.5,29.608006672226853,0.08964018297471359,0.08964018297471359,0.0,0.07522117811151327,0.07522117811151327,0.0,0
0.5,29.691409507923268,0.09299616863045201,0.09299616863045201,0.0,0.07560748280147202,0.07560748280147202,0.0,0
0.5,29.77481234361968,0.09606932595419844,0.09606932595419844,0.0,0.07617369715461328,0.07617369715461328,0.0,0
0.5,29.858215179316094,0.09885954931637589,0.09885954931637589,0.0,0.07695230860990654,0.07695230860990654,0.0,0
