mode,k,alpha,gate,used,use_frac,neighbor_dist_med,base_pos_mean,method_pos_mean,base_pos_med,method_pos_med,base_pos_p95,method_pos_p95,pos_impr_mean_pct,pos_impr_med_pct,pos_success_frac,pos_unsafe_frac,base_vel_mean,method_vel_mean,base_vel_med,method_vel_med,base_vel_p95,method_vel_p95,vel_impr_mean_pct,vel_impr_med_pct,vel_success_frac,vel_unsafe_frac,any_unsafe_frac,both_success_frac,pos_ratio_p95,vel_ratio_p95
compact5,80,0.75,vr<-0.40,237,0.5511627906976744,0.7439075106544599,0.0256006014762614,0.025159879215391166,0.006870118122986404,0.006520137767402009,0.09209041027083548,0.10777397627128052,1.7215308838696597,5.094240729477595,0.26744186046511625,0.0,0.1194582466397035,0.11854148941482533,0.02202055897654521,0.021604882772587274,0.5671814169533762,0.5546413644473395,0.7674289977176674,1.88767326206698,0.2534883720930233,0.0,0.0,0.1883720930232558,1.5203412809606172,1.5184110665882957
compact8,20,0.75,vr<-0.40,237,0.5511627906976744,0.8330760103900816,0.0256006014762614,0.02570419629042311,0.006870118122986404,0.00655883205555746,0.09209041027083548,0.10464344975261859,-0.4046577353183478,4.531014778150988,0.2372093023255814,0.0,0.1194582466397035,0.11644930297925987,0.02202055897654521,0.021580022028620548,0.5671814169533762,0.5619279681920962,2.5188245643005813,2.0005711407866222,0.24883720930232558,0.0,0.0,0.17209302325581396,1.3409783840508034,1.3193190694277095
hybrid26,20,0.25,full,430,1.0,2.699501591446031,0.0256006014762614,0.023743920968962617,0.006870118122986404,0.006241567186885592,0.09209041027083548,0.08715454144047971,7.252487833226972,9.149055734540767,0.913953488372093,0.0069767441860465115,0.1194582466397035,0.11546401206275013,0.02202055897654521,0.019569278247259417,0.5671814169533762,0.5578866712613492,3.3436239768363074,11.131782494244257,0.8162790697674419,0.027906976744186046,0.027906976744186046,0.772093023255814,1.0376588606017731,1.3729234732716789
compact5,5,0.75,vr<-0.40,237,0.5511627906976744,0.12291129983670182,0.0256006014762614,0.026005141951055123,0.006870118122986404,0.0065768527174180766,0.09209041027083548,0.11075546952896764,-1.5801991026220152,4.2687097997209715,0.2627906976744186,0.004651162790697674,0.1194582466397035,0.11959740062745637,0.02202055897654521,0.021246594860760977,0.5671814169533762,0.5669001849772629,-0.11648755248565568,3.5147341927541653,0.24883720930232558,0.0,0.004651162790697674,0.1813953488372093,1.5673418228806508,1.556489718044426
compact8,40,0.75,vr<-0.40,237,0.5511627906976744,1.2133068420910154,0.0256006014762614,0.02543606403145568,0.006870118122986404,0.00655653928409582,0.09209041027083548,0.10323512616095522,0.6427092932105083,4.564387879174814,0.2372093023255814,0.0,0.1194582466397035,0.11662435999856947,0.02202055897654521,0.021773539831662796,0.5671814169533762,0.555251861380751,2.3722821327532784,1.1217660057835976,0.2558139534883721,0.0,0.0,0.17674418604651163,1.3189732689037375,1.2943557138287463
compact5,40,0.5,vr<-0.40,237,0.5511627906976744,0.532133149272517,0.0256006014762614,0.025161443350797362,0.006870118122986404,0.006520137767402009,0.09209041027083548,0.10171658576150035,1.715421123489047,5.094240729477595,0.26976744186046514,0.0,0.1194582466397035,0.11846468967754406,0.02202055897654521,0.02187171295704516,0.5671814169533762,0.5502630288692635,0.8317190232634997,0.6759411496256251,0.25116279069767444,0.0,0.0,0.2,1.3361112987452017,1.3323922057487225
compact5,80,0.5,vr<-0.40,237,0.5511627906976744,0.7439075106544599,0.0256006014762614,0.02506341475448288,0.006870118122986404,0.006520137767402009,0.09209041027083548,0.10237260522919792,2.098336331185946,5.094240729477595,0.27674418604651163,0.0,0.1194582466397035,0.11837989914880816,0.02202055897654521,0.021890565812563136,0.5671814169533762,0.553894427002998,0.902698240790134,0.5903263587474394,0.2627906976744186,0.0,0.0,0.20232558139534884,1.333006211490807,1.3311052775705845
compact8,5,0.5,vr<-0.40,237,0.5511627906976744,0.4069519407721537,0.0256006014762614,0.025794125728425547,0.006870118122986404,0.006588236133147588,0.09209041027083548,0.10088283280637723,-0.7559363491658422,4.103015185367475,0.2651162790697674,0.0,0.1194582466397035,0.11704570274613639,0.02202055897654521,0.021797049859187727,0.5671814169533762,0.5353543516126766,2.019570821965566,1.0150020151420636,0.24883720930232558,0.0,0.0,0.18372093023255814,1.3269245222321966,1.2864270129543154
compact5,5,0.5,vr<-0.40,237,0.5511627906976744,0.12291129983670182,0.0256006014762614,0.025555786122186928,0.006870118122986404,0.006425308492766488,0.09209041027083548,0.10529003888744104,0.17505586388674166,6.474555782842351,0.26976744186046514,0.0,0.1194582466397035,0.11887859542766914,0.02202055897654521,0.022129126902656768,0.5671814169533762,0.5334824554190002,0.48523331652660096,-0.49302983737695705,0.26046511627906976,0.0,0.0,0.1930232558139535,1.3673228683497547,1.3578183383507625
compact8,10,0.75,vr<-0.40,237,0.5511627906976744,0.5986747657943583,0.0256006014762614,0.025991026356812313,0.006870118122986404,0.006604294780655926,0.09209041027083548,0.10713847551889018,-1.5250613580815253,3.869268876776244,0.23488372093023255,0.0,0.1194582466397035,0.11677767814420005,0.02202055897654521,0.021804001246869265,0.5671814169533762,0.5673980391167289,2.2439375856472044,0.983434298405439,0.24186046511627907,0.0,0.0,0.1697674418604651,1.3903310712867236,1.3999394755704366
compact5,80,1.0,vr<-0.40,237,0.5511627906976744,0.7439075106544599,0.0256006014762614,0.025695535226373595,0.006870118122986404,0.006540097773716348,0.09209041027083548,0.10925409250811516,-0.3708262487513325,4.80370705950246,0.2534883720930233,0.002325581395348837,0.1194582466397035,0.11921405667279492,0.02202055897654521,0.021705821592174514,0.5671814169533762,0.5432910245903537,0.2044144910690715,1.4292888055472686,0.24186046511627907,0.0,0.002325581395348837,0.17209302325581396,1.7041786144544184,1.7117165103296987
compact5,20,0.5,vr<-0.40,237,0.5511627906976744,0.31139392485598816,0.0256006014762614,0.025245255844075734,0.006870118122986404,0.00653747832160999,0.09209041027083548,0.10052997087864828,1.388036263582182,4.841835255546045,0.2744186046511628,0.0,0.1194582466397035,0.11874358544874475,0.02202055897654521,0.02196562260842813,0.5671814169533762,0.5461908685906863,0.5982518671266202,0.24947762759152114,0.2534883720930233,0.0,0.0,0.19534883720930232,1.3426793950698828,1.332983924024016
compact5,10,1.0,vr<-0.40,237,0.5511627906976744,0.19971758063141298,0.0256006014762614,0.026493746972999933,0.006870118122986404,0.006531647029547868,0.09209041027083548,0.11288183862604853,-3.4887676274587553,4.926714321054559,0.22790697674418606,0.0069767441860465115,0.1194582466397035,0.12046067337386261,0.02202055897654521,0.021289311483345397,0.5671814169533762,0.5281163780151021,-0.8391440209084333,3.3207490054121047,0.23488372093023255,0.002325581395348837,0.0069767441860465115,0.16511627906976745,1.7383583107220912,1.7399350326324377
compact8,80,0.75,vr<-0.40,237,0.5511627906976744,1.500398888278914,0.0256006014762614,0.02519456833961988,0.006870118122986404,0.006587276436296417,0.09209041027083548,0.10324865683495713,1.5860296759746761,4.116984331661488,0.24186046511627907,0.0,0.1194582466397035,0.11673034079799215,0.02202055897654521,0.021890565812563136,0.5671814169533762,0.5521116129493184,2.2835642732468298,0.5903263587474394,0.2534883720930233,0.0,0.0,0.17674418604651163,1.3079469566008273,1.2909425969379404
compact8,80,1.0,vr<-0.40,237,0.5511627906976744,1.500398888278914,0.0256006014762614,0.02560032213016111,0.006870118122986404,0.0065836833091369945,0.09209041027083548,0.10727452242673877,0.0010911700670357405,4.16928513777719,0.2372093023255814,0.0,0.1194582466397035,0.11635413697877438,0.02202055897654521,0.02190837894749504,0.5671814169533762,0.5281163780151021,2.598489219661315,0.5094331582120804,0.24186046511627907,0.0,0.0,0.1744186046511628,1.4251185204906636,1.419683928351892
compact5,40,1.0,vr<-0.40,237,0.5511627906976744,0.532133149272517,0.0256006014762614,0.025945324462570314,0.006870118122986404,0.006549104887313936,0.09209041027083548,0.11011842571843498,-1.3465425280283494,4.6726014011084445,0.24651162790697675,0.002325581395348837,0.1194582466397035,0.11951682704383466,0.02202055897654521,0.02178309494679677,0.5671814169533762,0.5428173480754964,-0.04903839272631938,1.0783742138488428,0.23255813953488372,0.0,0.002325581395348837,0.17209302325581396,1.7147902430191857,1.7193638456781735
compact8,20,1.0,vr<-0.40,237,0.5511627906976744,0.8330760103900816,0.0256006014762614,0.026325882936690703,0.006870118122986404,0.006497316445003982,0.09209041027083548,0.11245663251424691,-2.8330641414883617,5.426423116876,0.23255813953488372,0.002325581395348837,0.1194582466397035,0.11616745095159771,0.02202055897654521,0.021890565812563136,0.5671814169533762,0.5384285666005884,2.754766439885159,0.5903263587474394,0.23953488372093024,0.0,0.002325581395348837,0.1697674418604651,1.4691407523215914,1.4512250039828225
hybrid26,40,0.25,full,430,1.0,3.0099584426507997,0.0256006014762614,0.02409338354806016,0.006870118122986404,0.006359756140612882,0.09209041027083548,0.08835116305196594,5.887431705848134,7.42872208653772,0.9069767441860465,0.004651162790697674,0.1194582466397035,0.11620751814027104,0.02202055897654521,0.019172054004674866,0.5671814169533762,0.5612613631094745,2.721225692552598,12.935661510247654,0.772093023255814,0.03255813953488372,0.03255813953488372,0.7488372093023256,1.0637718658222257,1.5764581544482068
compact5,10,0.5,vr<-0.40,237,0.5511627906976744,0.19971758063141298,0.0256006014762614,0.025371034549233975,0.006870118122986404,0.006450383654417894,0.09209041027083548,0.10189928333140964,0.8967247400038403,6.109566983486648,0.2627906976744186,0.002325581395348837,0.1194582466397035,0.11877186516558552,0.02202055897654521,0.02202055897654521,0.5671814169533762,0.5375547621403137,0.5745785606481979,0.0,0.2558139534883721,0.0,0.002325581395348837,0.19534883720930232,1.3471979492593718,1.3561514878176801
compact8,40,0.5,vr<-0.40,237,0.5511627906976744,1.2133068420910154,0.0256006014762614,0.025309136877236293,0.006870118122986404,0.0065836833091369945,0.09209041027083548,0.09726622816379754,1.1385068405340815,4.16928513777719,0.24186046511627907,0.0,0.1194582466397035,0.11731642164089938,0.02202055897654521,0.02202055897654521,0.5671814169533762,0.5281163780151021,1.792948631888136,0.0,0.26046511627906976,0.0,0.0,0.18372093023255814,1.207366818504528,1.1772817548748364
compact5,20,1.0,vr<-0.40,237,0.5511627906976744,0.31139392485598816,0.0256006014762614,0.0261656063595999,0.006870118122986404,0.006520137767402009,0.09209041027083548,0.11085173474356387,-2.206998471744548,5.094240729477595,0.2534883720930233,0.004651162790697674,0.1194582466397035,0.12025856150036347,0.02202055897654521,0.02169336566239171,0.5671814169533762,0.5435999600803526,-0.669953630806086,1.485853808261639,0.22790697674418606,0.0,0.004651162790697674,0.1697674418604651,1.7325142654208168,1.7166815117137064
compact5,10,0.25,vr<-0.40,237,0.5511627906976744,0.19971758063141298,0.0256006014762614,0.025371404643764913,0.006870118122986404,0.006667835258578726,0.09209041027083548,0.09620540172686634,0.8952790922081011,2.944386992865078,0.28604651162790695,0.0,0.1194582466397035,0.11883017080670062,0.02202055897654521,0.021892052455811065,0.5671814169533762,0.548693158087242,0.5257701754967203,0.5835751983908288,0.27209302325581397,0.0,0.0,0.21395348837209302,1.1702803765659444,1.1766871994577783
compact8,80,0.5,vr<-0.40,237,0.5511627906976744,1.500398888278914,0.0256006014762614,0.025157266427582387,0.006870118122986404,0.006604294780655926,0.09209041027083548,0.09670247466187111,1.7317368464569105,3.869268876776244,0.24883720930232558,0.0,0.1194582466397035,0.11741534377444268,0.02202055897654521,0.02203485928938298,0.5671814169533762,0.5298275306497741,1.7101396703254723,-0.06494073494229813,0.25813953488372093,0.0,0.0,0.18372093023255814,1.1953068950607946,1.1682325008458267
compact5,40,0.75,vr<-0.40,237,0.5511627906976744,0.532133149272517,0.0256006014762614,0.025325122888117106,0.006870118122986404,0.0065768527174180766,0.09209041027083548,0.10800600033264776,1.0760629526604504,4.2687097997209715,0.2627906976744186,0.002325581395348837,0.1194582466397035,0.11871596183424088,0.02202055897654521,0.021894827849676272,0.5671814169533762,0.5685885547554274,0.6213759420908072,0.5709715498269374,0.2441860465116279,0.0,0.002325581395348837,0.19069767441860466,1.5255592584185949,1.5225458810200632
compact5,20,0.25,vr<-0.40,237,0.5511627906976744,0.31139392485598816,0.0256006014762614,0.025316521695065403,0.006870118122986404,0.006686760257217088,0.09209041027083548,0.09611704304097918,1.1096605736369725,2.668918677771015,0.3,0.0,0.1194582466397035,0.11883065324591746,0.02202055897654521,0.021927868054763135,0.5671814169533762,0.5547861519068692,0.5253663195634473,0.42092901402185356,0.2651162790697674,0.0,0.0,0.2116279069767442,1.1686742319254102,1.162663911568857
compact8,10,0.5,vr<-0.40,237,0.5511627906976744,0.5986747657943583,0.0256006014762614,0.02564414421449862,0.006870118122986404,0.006617290185325542,0.09209041027083548,0.09915820889823293,-0.17008482506786216,3.6801104891477365,0.2372093023255814,0.0,0.1194582466397035,0.11725189670681781,0.02202055897654521,0.022091563992654786,0.5671814169533762,0.5321515541902155,1.8469632653660528,-0.32244874521671907,0.24883720930232558,0.0,0.0,0.1744186046511628,1.255529464055955,1.2560355237776892
compact8,40,0.25,vr<-0.40,237,0.5511627906976744,1.2133068420910154,0.0256006014762614,0.02538992698108789,0.006870118122986404,0.006693470795581247,0.09209041027083548,0.09103567520637784,0.8229279119432387,2.5712414873060307,0.2534883720930233,0.0,0.1194582466397035,0.11826543382454319,0.02202055897654521,0.02201391625101174,0.5671814169533762,0.5418813970549312,0.9985186027030357,0.030166016859711764,0.26744186046511625,0.0,0.0,0.19534883720930232,1.1004556523292557,1.0865019038093935
compact5,40,0.25,vr<-0.40,237,0.5511627906976744,0.532133149272517,0.0256006014762614,0.02527957531017316,0.006870118122986404,0.006686760257217088,0.09209041027083548,0.09608607847174558,1.2539789988368688,2.668918677771015,0.2930232558139535,0.0,0.1194582466397035,0.11871389234854936,0.02202055897654521,0.022046990869218817,0.5671814169533762,0.558092730986801,0.623108334579181,-0.12003279617815998,0.2627906976744186,0.0,0.0,0.21395348837209302,1.164600515900924,1.1546021601599685
compact8,20,0.5,vr<-0.40,237,0.5511627906976744,0.8330760103900816,0.0256006014762614,0.02547501639658651,0.006870118122986404,0.0065836833091369945,0.09209041027083548,0.09809071330137192,0.49055519180414286,4.16928513777719,0.24186046511627907,0.0,0.1194582466397035,0.11713677280699734,0.02202055897654521,0.02226293852391653,0.5671814169533762,0.5317599063553371,1.9433349291555602,-1.100696615510488,0.2558139534883721,0.0,0.0,0.1813953488372093,1.2192389506084802,1.2062130195202754
compact8,20,0.25,vr<-0.40,237,0.5511627906976744,0.8330760103900816,0.0256006014762614,0.0254662230740259,0.006870118122986404,0.006686760257217088,0.09209041027083548,0.09254185062525586,0.5249033010419901,2.668918677771015,0.25116279069767444,0.0,0.1194582466397035,0.11814452023437909,0.02202055897654521,0.022074683430965455,0.5671814169533762,0.542953106186754,1.0997368890627746,-0.24579055635189917,0.2627906976744186,0.0,0.0,0.19534883720930232,1.1072610604560469,1.1024806131031306
compact8,10,1.0,vr<-0.40,237,0.5511627906976744,0.5986747657943583,0.0256006014762614,0.0267539939466874,0.006870118122986404,0.006601488807334918,0.09209041027083548,0.11518076533135711,-4.505333484041385,3.910112036541147,0.2302325581395349,0.002325581395348837,0.1194582466397035,0.11681502198236896,0.02202055897654521,0.02202055897654521,0.5671814169533762,0.5434059101970301,2.2126765892577893,0.0,0.2302325581395349,0.0,0.002325581395348837,0.16279069767441862,1.5253667356038405,1.5400482072667419
compact8,80,0.25,vr<-0.40,237,0.5511627906976744,1.500398888278914,0.0256006014762614,0.025318507585879193,0.006870118122986404,0.0067338361116908154,0.09209041027083548,0.09056489351962732,1.1019033699023906,1.9836924031860326,0.25813953488372093,0.0,0.1194582466397035,0.11832909958643854,0.02202055897654521,0.02202055897654521,0.5671814169533762,0.5470259141449021,0.9452231930630717,0.0,0.2651162790697674,0.0,0.0,0.19534883720930232,1.0890465521362065,1.0831257921703246
compact8,5,1.0,vr<-0.40,237,0.5511627906976744,0.4069519407721537,0.0256006014762614,0.027237280703183615,0.006870118122986404,0.0065768527174180766,0.09209041027083548,0.11767601247410532,-6.3931280225578035,4.2687097997209715,0.2441860465116279,0.004651162790697674,0.1194582466397035,0.11716496373586896,0.02202055897654521,0.021890565812563136,0.5671814169533762,0.561275787491193,1.9197359482022947,0.5903263587474394,0.22093023255813954,0.0,0.004651162790697674,0.16511627906976745,1.6630224374166207,1.6070765793402302
compact5,80,0.25,vr<-0.40,237,0.5511627906976744,0.7439075106544599,0.0256006014762614,0.02523581178463976,0.006870118122986404,0.006686760257217088,0.09209041027083548,0.0960421682303497,1.4249262540175,2.668918677771015,0.2930232558139535,0.0,0.1194582466397035,0.11868667206091459,0.02202055897654521,0.022143128849594178,0.5671814169533762,0.5601282703203396,0.6458947795509262,-0.5566156298735248,0.27674418604651163,0.0,0.0,0.21395348837209302,1.1603299571864958,1.1534054487154286
compact5,10,0.75,vr<-0.40,237,0.5511627906976744,0.19971758063141298,0.0256006014762614,0.025684349972667636,0.006870118122986404,0.006520137767402009,0.09209041027083548,0.10747622438873713,-0.3271348779984473,5.094240729477595,0.2441860465116279,0.004651162790697674,0.1194582466397035,0.11929481789930037,0.02202055897654521,0.02202055897654521,0.5671814169533762,0.5602217972352526,0.13680825309285716,0.0,0.24651162790697675,0.0,0.004651162790697674,0.17906976744186046,1.536454110652899,1.5393668842013448
compact8,5,0.75,vr<-0.40,237,0.5511627906976744,0.4069519407721537,0.0256006014762614,0.026278931720090253,0.006870118122986404,0.0065768527174180766,0.09209041027083548,0.10971017961656515,-2.6496652606301074,4.2687097997209715,0.25813953488372093,0.004651162790697674,0.1194582466397035,0.11676222830852188,0.02202055897654521,0.021929912405443275,0.5671814169533762,0.5780827029525445,2.256870837316949,0.4116451866570836,0.23488372093023255,0.0,0.004651162790697674,0.17674418604651163,1.4949624502489685,1.4369969231372837
compact5,20,0.75,vr<-0.40,237,0.5511627906976744,0.31139392485598816,0.0256006014762614,0.02546904641917125,0.006870118122986404,0.006569815393428782,0.09209041027083548,0.10579798453102518,0.5138748681828287,4.371143613278683,0.2651162790697674,0.002325581395348837,0.1194582466397035,0.11920184317000307,0.02202055897654521,0.022299819805753855,0.5671814169533762,0.56659315543626,0.21463856779496693,-1.268182290495412,0.2441860465116279,0.0,0.002325581395348837,0.18372093023255814,1.531230401219793,1.5214083970708268
hybrid26,40,0.5,full,430,1.0,3.0099584426507997,0.0256006014762614,0.022694853843674884,0.006870118122986404,0.005562840502879276,0.09209041027083548,0.08491386388451524,11.350310012367949,19.028459142982847,0.8697674418604651,0.01627906976744186,0.1194582466397035,0.1133338501764305,0.02202055897654521,0.0178286737089597,0.5671814169533762,0.5556344574793237,5.126809270643928,19.036234602629378,0.7465116279069768,0.06279069767441861,0.06744186046511629,0.7162790697674418,1.3065901606237775,2.210737377723603
compact8,5,0.5,full,430,1.0,0.4069519407721537,0.0256006014762614,0.026146868496706503,0.006870118122986404,0.006676359021763842,0.09209041027083548,0.10169830777541077,-2.1338054145002783,2.8203168818054514,0.47674418604651164,0.0,0.1194582466397035,0.11870991501834656,0.02202055897654521,0.022121395525219252,0.5671814169533762,0.6011864152153052,0.6264378076919042,-0.4579200227453173,0.45348837209302323,0.002325581395348837,0.002325581395348837,0.3395348837209302,1.3940539964425729,1.3925505339942124
compact5,5,0.25,vr<-0.40,237,0.5511627906976744,0.12291129983670182,0.0256006014762614,0.025450839322245344,0.006870118122986404,0.006686760257217088,0.09209041027083548,0.09626735497088217,0.5849946695780761,2.668918677771015,0.3,0.0,0.1194582466397035,0.11883874621183568,0.02202055897654521,0.022384793533471958,0.5671814169533762,0.5405109732646938,0.5185915960547183,-1.6540658995745972,0.27906976744186046,0.0,0.0,0.22093023255813954,1.1796922315173337,1.1762658325176112
compact8,10,0.25,vr<-0.40,237,0.5511627906976744,0.5986747657943583,0.0256006014762614,0.025539840270966396,0.006870118122986404,0.006712342100844367,0.09209041027083548,0.09251512129869068,0.23734288177308382,2.29655472173238,0.2558139534883721,0.0,0.1194582466397035,0.11815149498586029,0.02202055897654521,0.02249399783138052,0.5671814169533762,0.5403882134042688,1.0938982369166128,-2.149985635421836,0.25813953488372093,0.0,0.0,0.1930232558139535,1.1231429977424952,1.123351365268147
compact3,5,0.25,vr<-0.40,237,0.5511627906976744,1e-15,0.0256006014762614,0.02568556074145434,0.006870118122986404,0.00668872221894108,0.09209041027083548,0.09865550750995786,-0.33186433245218083,2.640360773978545,0.29534883720930233,0.0,0.1194582466397035,0.11895155262145686,0.02202055897654521,0.022646623156605736,0.5671814169533762,0.56576522232501,0.42415993244474537,-2.8430894089807923,0.27906976744186046,0.0,0.0,0.2116279069767442,1.1155682860940774,1.100210656644875
xrel18,80,0.5,vr<-0.40,237,0.5511627906976744,2.498566192929773,0.0256006014762614,0.023656641890791124,0.006870118122986404,0.0057572551837396305,0.09209041027083548,0.08962823646005454,7.593413722223852,16.198599781323963,0.4441860465116279,0.02558139534883721,0.1194582466397035,0.11470497711246572,0.02202055897654521,0.01800197759816092,0.5671814169533762,0.5522559589244159,3.9790216757274677,18.249225111245394,0.43023255813953487,0.06511627906976744,0.06511627906976744,0.42093023255813955,1.6633618010279236,2.1791198935342684
xrel18,5,0.75,full,430,1.0,1.6110585329736966,0.0256006014762614,0.019434302962251265,0.006870118122986404,0.0034014303865303012,0.09209041027083548,0.07787985435285864,24.08653765314046,50.48949194702175,0.7790697674418605,0.09534883720930233,0.1194582466397035,0.10697868892856842,0.02202055897654521,0.013011385617305863,0.5671814169533762,0.5283979728062841,10.446794643466117,40.91255525727253,0.7116279069767442,0.14418604651162792,0.16279069767441862,0.6697674418604651,3.1982742940783706,7.945030461653712
compact3,40,0.25,vr<-0.40,237,0.5511627906976744,0.2598771410544656,0.0256006014762614,0.0257609893549923,0.006870118122986404,0.006870118122986404,0.09209041027083548,0.09206429745406193,-0.6265004315606504,0.0,0.29069767441860467,0.0,0.1194582466397035,0.11901282417547171,0.02202055897654521,0.02251849117952536,0.5671814169533762,0.5662498816374137,0.37286874431969874,-2.2612150922713514,0.28837209302325584,0.0,0.0,0.2116279069767442,1.0442342983026467,1.050287255507909
xrel18,5,0.5,full,430,1.0,1.6110585329736966,0.0256006014762614,0.021070372299646787,0.006870118122986404,0.004147468893157753,0.09209041027083548,0.07794956174072273,17.69579195557317,39.630311751395766,0.8209302325581396,0.05581395348837209,0.1194582466397035,0.10971926175203699,0.02202055897654521,0.01611042696918264,0.5671814169533762,0.5481414420252675,8.15262668055069,26.83915523514928,0.7488372093023256,0.11162790697674418,0.1186046511627907,0.7093023255813954,2.171070635767196,5.206491594226615
compact3,80,0.25,vr<-0.40,237,0.5511627906976744,0.3859306324981981,0.0256006014762614,0.02578384267529936,0.006870118122986404,0.006870118122986404,0.09209041027083548,0.09206429745406193,-0.715769116627496,0.0,0.2744186046511628,0.0,0.1194582466397035,0.11905476600491462,0.02202055897654521,0.022571701360567784,0.5671814169533762,0.5662498816374141,0.33775871163237436,-2.502853740495925,0.2813953488372093,0.0,0.0,0.2,1.0357419805978052,1.0349750027018134
compact3,40,0.5,vr<-0.40,237,0.5511627906976744,0.2598771410544656,0.0256006014762614,0.02606270346104095,0.006870118122986404,0.006740133923192117,0.09209041027083548,0.09195308606887875,-1.8050434682483685,1.8920227784640087,0.2837209302325581,0.0,0.1194582466397035,0.11884461396680447,0.02202055897654521,0.022852530863569344,0.5671814169533762,0.5655935853327487,0.513679624605412,-3.7781597093438757,0.2813953488372093,0.0,0.0,0.2,1.0900168840480076,1.1036262725598032
compact3,80,0.75,vr<-0.40,237,0.5511627906976744,0.3859306324981981,0.0256006014762614,0.026579965502070174,0.006870118122986404,0.0067478974646326476,0.09209041027083548,0.09086313609023039,-3.825550843861647,1.779018295840129,0.26976744186046514,0.0,0.1194582466397035,0.11908714553466994,0.02202055897654521,0.022915926008889958,0.5671814169533762,0.5655935853327487,0.31065340022345955,-4.066050427232271,0.2813953488372093,0.0,0.0,0.19534883720930232,1.1302584645795257,1.1076190270896062
compact3,20,0.25,vr<-0.40,237,0.5511627906976744,0.16609761768137943,0.0256006014762614,0.025733852540900704,0.006870118122986404,0.006858667855434646,0.09209041027083548,0.09206429745406193,-0.5204997420191981,0.16666769547160065,0.2837209302325581,0.0,0.1194582466397035,0.11907788923400492,0.02202055897654521,0.022710235497787886,0.5671814169533762,0.5662498816374139,0.31840196587329395,-3.131966459058888,0.28604651162790695,0.0,0.0,0.1697674418604651,1.073747914674444,1.0660327153703284
compact8,5,0.25,vr<-0.40,237,0.5511627906976744,0.4069519407721537,0.0256006014762614,0.025596136299446553,0.006870118122986404,0.006686760257217088,0.09209041027083548,0.09347172877770041,0.017441687137653705,2.668918677771015,0.2744186046511628,0.0,0.1194582466397035,0.11796962499827775,0.02202055897654521,0.023089321299772397,0.5671814169533762,0.542030661194977,1.2461438898526356,-4.853474992917128,0.26046511627906976,0.0,0.0,0.20232558139534884,1.1620309279987766,1.1425314795549895
compact3,10,0.25,vr<-0.40,237,0.5511627906976744,0.023572223472230237,0.0256006014762614,0.025740476179857485,0.006870118122986404,0.0068289971517777074,0.09209041027083548,0.09467914769875244,-0.5463727238041116,0.5985482414212262,0.27209302325581397,0.0,0.1194582466397035,0.11915180093362655,0.02202055897654521,0.022819172057583742,0.5671814169533762,0.5662498816374136,0.25652955295855095,-3.6266703397001,0.27209302325581397,0.0,0.0,0.19069767441860466,1.0826861683920777,1.0839975517679368
compact3,80,0.5,vr<-0.40,237,0.5511627906976744,0.3859306324981981,0.0256006014762614,0.026105992591610703,0.006870118122986404,0.006689801367299562,0.09209041027083548,0.09195308606887875,-1.9741376616402517,2.624652916571091,0.27209302325581397,0.0,0.1194582466397035,0.1189160826914867,0.02202055897654521,0.023102222330370646,0.5671814169533762,0.5655935853327487,0.4538522567236636,-4.91206129225672,0.2813953488372093,0.0,0.0,0.19767441860465115,1.0823615607484018,1.0702243400526807
compact3,20,0.5,vr<-0.40,237,0.5511627906976744,0.16609761768137943,0.0256006014762614,0.02601965155517697,0.006870118122986404,0.006764543140568385,0.09209041027083548,0.09190370923438052,-1.6368759120919174,1.5367273244513924,0.2837209302325581,0.0,0.1194582466397035,0.11899943729377022,0.02202055897654521,0.023010749397986637,0.5671814169533762,0.5655935853327487,0.3840750712816754,-4.496663424829994,0.2813953488372093,0.0,0.0,0.16744186046511628,1.160575060450775,1.1366714637617477
compact8,20,0.25,full,430,1.0,0.8330760103900816,0.0256006014762614,0.02554053174806039,0.006870118122986404,0.006940299337552884,0.09209041027083548,0.09420641907710686,0.23464186283557176,-1.0215430551574256,0.46511627906976744,0.002325581395348837,0.1194582466397035,0.11864579338773856,0.02202055897654521,0.022436001480322397,0.5671814169533762,0.5516165784089685,0.6801148307620575,-1.8866119802848358,0.46744186046511627,0.002325581395348837,0.002325581395348837,0.34418604651162793,1.1755914011129112,1.1803912631144033
compact8,40,0.25,full,430,1.0,1.2133068420910154,0.0256006014762614,0.025450065113801573,0.006870118122986404,0.006954266177054554,0.09209041027083548,0.09222227578056352,0.5880188502579209,-1.2248414446704103,0.47674418604651164,0.002325581395348837,0.1194582466397035,0.11879788644466119,0.02202055897654521,0.02218805848558786,0.5671814169533762,0.5459504017173173,0.5527958208143002,-0.7606505775855199,0.4790697674418605,0.004651162790697674,0.004651162790697674,0.34186046511627904,1.1700156903826457,1.1852159915814298
hybrid26,80,0.25,full,430,1.0,3.2987614530742686,0.0256006014762614,0.024430882001766418,0.006870118122986404,0.006440422705647633,0.09209041027083548,0.09000984252388261,4.56910934526138,6.254556466810568,0.8418604651162791,0.004651162790697674,0.1194582466397035,0.11674206045294565,0.02202055897654521,0.019308040301117366,0.5671814169533762,0.563075639669192,2.2737536027547023,12.318119073712118,0.7093023255813954,0.044186046511627906,0.044186046511627906,0.6744186046511628,1.1379533481702253,1.940928145171532
