t_yr,nearest_event_index,relative_to_entry,relative_to_exit,in_training_window,in_physical_window,in_post_to_physical_end,in_post_fixed,pos_noNN_err,pos_encounterNN_err,pos_gain_instant_pct,vel_noNN_err,vel_encounterNN_err,vel_gain_instant_pct
83.81676335267053,1,1.256763352671939,0.7567633526719533,0,1,1,1,1.3876378654555408,1.372320438540864,1.1038490153659986,1.1970863169397572,1.1916395980507855,0.4549980074031579
83.83676735347069,1,1.2767673534720956,0.7767673534721098,0,1,1,1,1.3960448381311823,1.3808495726235743,1.088451107913492,1.207497266338904,1.2021824888988937,0.4401481964530369
83.85677135427086,1,1.2967713542722663,0.7967713542722805,0,1,1,1,1.3615852412288738,1.3892962662905632,-2.0352031016933876,1.1845757832308916,1.212648520896478,-2.3698557798487823
83.87677535507102,1,1.3167753550724228,0.816775355072437,0,1,1,1,1.3702184946355467,1.3547741181654094,1.127146986455268,1.195285039115561,1.189801993682408,0.4587228362876562
83.89677935587117,1,1.3367793558725793,0.8367793558725936,0,1,1,1,1.3787703555385582,1.3634499046899735,1.1111677000482363,1.2059131344818168,1.2005795775697885,0.4422836736345975
83.91678335667133,1,1.3567833566727359,0.8567833566727501,0,1,1,1,1.387239020422812,1.3720441606833313,1.095331050798258,1.2164559078611512,1.211275979330208,0.42582131398835193
83.9367873574715,1,1.3767873574729066,0.8767873574729208,0,1,1,1,1.3527542569066995,1.3805551087112897,-2.0551295006205765,1.193375209416068,1.2218869470031997,-2.389167913173166
83.95679135827166,1,1.396791358273063,0.8967913582730773,0,1,1,1,1.3614558024452674,1.3460607912979525,1.1307756828877153,1.2042201540493158,1.1988513048999678,0.4458361813074355
83.97679535907182,1,1.4167953590732196,0.9167953590732338,0,1,1,1,1.3700749150401776,1.354807610884184,1.1143408282565284,1.2149748668069624,1.2097796126462692,0.4276017803023946
83.99679935987197,1,1.4367993598733761,0.9367993598733904,0,1,1,1,1.3786097441011016,1.363472123581769,1.098035218748781,1.2256349447575912,1.2206177361216672,0.4093558736542254
84.01680336067214,1,1.4568033606735469,0.9568033606735611,0,1,1,1,1.3441378745254975,1.372052510056316,-2.076768764563883,1.2023066083526917,1.2313611735394006,-2.4165687009337193
84.0368073614723,1,1.4768073614737034,0.9768073614737176,0,1,1,1,1.352912367345521,1.3376229935025257,1.1301082177993407,1.2132721797674348,1.2080222506783225,0.43270827244375615
84.05681136227246,1,1.49681136227386,0.9968113622738741,0,1,1,1,1.3616033965120187,1.3464462404261313,1.1131843622537279,1.2241378180846685,1.2190884584484631,0.4124829379183593
84.07681536307261,1,1.5168153630740164,1.0168153630740306,0,1,1,1,1.3702090740538426,1.3551864816196288,1.096372277682308,1.234898920591194,1.2300548844128358,0.3922617549976584
84.09681936387278,1,1.5368193638741872,1.0368193638742014,0,1,1,1,1.335787392557468,1.3638418646673849,-2.1002198603031066,1.2112253687829468,1.2409168184835868,-2.4513563260711986
84.11682336467294,1,1.5568233646743437,1.056823364674358,0,1,1,1,1.3446396466486303,1.329514160158878,1.1248728629600475,1.2222947430786237,1.2171453125707896,0.4212920440829289
84.1368273654731,1,1.5768273654745002,1.0768273654745144,0,1,1,1,1.3534074492417225,1.338419516881168,1.1074220382747233,1.233254001386093,1.2283350725339501,0.3988577248980678
84.15683136627325,1,1.5968313662746567,1.096831366274671,0,1,1,1,1.3620888854264441,1.3472412826130673,1.0900612267112306,1.2440983963436492,1.2394150164970907,0.3764477038410041
84.17683536707342,1,1.6168353670748274,1.1168353670748417,0,1,1,1,1.327754274185061,1.3559775808575705,-2.1256423135848825,1.219972126853843,1.250380280550511,-2.492528560884986
84.19683936787358,1,1.636839367874984,1.1368393678749982,0,1,1,1,1.3366892515638078,1.3217891310668495,1.1147033971827414,1.2311270621177157,1.2260302675096624,0.41399419807132865
84.21684336867374,1,1.6568433686751405,1.1568433686751547,0,1,1,1,1.345538865290715,1.3307825183040651,1.0966867897540526,1.242161412391215,1.2373280332253562,0.38911039399898373
84.23684736947389,1,1.676847369475297,1.1768473694753112,0,1,1,1,1.3543011843356185,1.339691876841339,1.0787340115519706,1.253070353040332,1.2485057174628933,0.36427608125621114
84.25685137027406,1,1.6968513702754677,1.196851370275482,0,1,1,1,1.320090325526843,1.3485153148437123,-2.153260937316923,1.2283739800183988,1.2595583685430425,-2.538672182243439
84.27685537107422,1,1.7168553710756242,1.2168553710756385,0,1,1,1,1.3291130971480036,1.3145042777620883,1.0991404280992145,1.2395952745409633,1.2344669331434015,0.41371095089571736
84.29685937187438,1,1.7368593718757808,1.236859371875795,0,1,1,1,1.3380496996452735,1.323591759696186,1.0805233881013927,1.250685466118955,1.2458563652930148,0.3861163303452773
84.31686337267453,1,1.7568633726759373,1.2568633726759515,0,1,1,1,1.3468981966154268,1.3325949528458574,1.0619394847740902,1.26163973002234,1.2571154647535832,0.3586019971546727
84.3368673734747,1,1.776867373476108,1.2768673734761222,0,1,1,1,1.3128476775600735,1.3415119580458525,-2.1833668121386034,1.2362469876317546,1.268239267104367,-2.587854999258616
84.35687137427486,1,1.7968713742762645,1.2968713742762787,0,1,1,1,1.321963351305079,1.3077174235200215,1.0776340940914537,1.247515020176038,1.2422276141961683,0.4238350556391419
84.37687537507502,1,1.816875375076421,1.3168753750764353,0,1,1,1,1.3309921846534576,1.316905063233343,1.0583924971567258,1.2586416514896135,1.2536920241337062,0.39325151444411427
84.39687937587517,1,1.8368793758765776,1.3368793758765918,0,1,1,1,1.3399322460077547,1.3260083560981715,1.0391488040584613,1.2696221400421144,1.2650161393275847,0.36278516018765017
84.41688337667534,1,1.8568833766767483,1.3568833766767625,0,1,1,1,1.306078588636355,1.3350254024196848,-2.216314855414054,1.2434000379319137,1.2761950628470875,-2.6375280613405954
84.4368873774755,1,1.8768873774769048,1.376887377476919,0,1,1,1,1.3152922016819144,1.301487579023006,1.0495479743022778,1.254695345382091,1.2490715907579728,0.4482167439941878
84.45689137827566,1,1.8968913782770613,1.3968913782770755,0,1,1,1,1.3244184597087576,1.3107812430937784,1.0296758184703978,1.2658394587477866,1.26059436849826,0.4143566716363317
84.47689537907581,1,1.9168953790772179,1.416895379077232,0,1,1,1,1.3334554450457807,1.3199907214123014,1.0097617947045097,1.2768278044100896,1.2719674679630595,0.38065715911282466
84.49689937987598,1,1.9368993798773886,1.4368993798774028,0,1,1,1,1.299835089751683,1.32911411894517,-2.252518755981607,1.2496401346284205,1.283186140460381,-2.684453299984273
84.51690338067614,1,1.956903380677545,1.4569033806775593,0,1,1,1,1.309151465612168,1.2958745269764904,1.0141636765818618,1.260943973447396,1.2547520258321985,0.49105652158904545
84.5369073814763,1,1.9769073814777016,1.4769073814777158,0,1,1,1,1.3183801445083092,1.305279643591156,0.9936816002367088,1.2720876161922439,1.266316994481078,0.4536339822597449
84.55691138227645,1,1.9969113822778581,1.4969113822778723,0,1,1,1,1.3275192303300838,1.314600963415023,0.9731133545876105,1.2830667379898812,1.27772376593849,0.416421990625516
84.57691538307662,1,2.016915383078029,1.516915383078043,0,0,0,1,1.294168503258419,1.3238365993821657,-2.2924446120462147,1.254779097413421,1.288967815881546,-2.724680267514904
84.59691938387678,1,2.0369193838781854,1.5369193838781996,0,0,0,1,1.303592077697054,1.2909382982434758,0.9706855135183481,1.2660739330906479,1.2590256228493548,0.5567060546051382
84.61692338467694,1,2.056923384678342,1.5569233846783561,0,0,0,1,1.3129277945540676,1.3004595798366039,0.9496496889761198,1.277200627768783,1.270617266785648,0.515452376079397
84.6369273854771,1,2.0769273854784984,1.5769273854785126,0,0,0,1,1.3221737851182018,1.3098976810966556,0.928478855028028,1.288155176987301,1.2820433231979427,0.47446564657314994
84.65693138627726,1,2.096931386278669,1.5969313862786834,0,0,0,1,1.2891288739918891,1.3192507242445055,-2.336605040839842,1.2586415676301699,1.2932995586604716,-2.753602925696906
84.67693538707742,1,2.1169353870788257,1.6169353870788399,0,0,0,1,1.298663498421405,1.2867385840473557,0.9182451334425401,1.2699114428659664,1.261665171654625,0.6493579735553039
84.69693938787758,1,2.136939387878982,1.6369393878789964,0,0,0,1,1.3081102868481145,1.2963797326021975,0.8967557524665349,1.2810065180764396,1.2732687031561547,0.6040418070552851
84.71694338867773,1,2.1569433886791387,1.656943388679153,0,0,0,1,1.3174674018443286,1.3059385352997532,0.875077935775572,1.2919231670756102,1.2847006094152709,0.559054736721553
84.7369473894779,1,2.1769473894793094,1.6769473894793236,0,0,0,1,1.284764356161967,1.315413123073577,-2.385555511764695,1.2610740509453264,1.2959570006211456,-2.7661301610060263
84.75695139027806,1,2.196951390279466,1.6969513902794802,0,0,0,1,1.2944130914643492,1.2833341179834408,0.8559070944172082,1.2723047990642358,1.2624747190423666,0.7726198965137157
84.77695539107822,1,2.2169553910796225,1.7169553910796367,0,0,0,1,1.3039741877978448,1.293097537511343,0.8341154593612303,1.2833555503402747,1.274075976857148,0.7230711302620987
84.79695939187837,1,2.236959391879779,1.7369593918797932,0,0,0,1,1.3134458409657968,1.3027796456239051,0.8120772862662232,1.2942230975129654,1.2855010937280633,0.6739181059017292
84.81696339267855,1,2.2569633926799497,1.756963392679964,0,0,0,1,1.2811205968187704,1.312378579780182,-2.4398938740841487,1.2619545098198175,1.296746559457,-2.756997131548755
84.8369673934787,1,2.2769673934801062,1.7769673934801204,0,0,0,1,1.2908855138970368,1.280782036046346,0.7826780719065872,1.273133802881083,1.2613064598369506,0.9289945029632677
84.85697139427886,1,2.2969713942802628,1.796971394280277,0,0,0,1,1.3005631508632118,1.2906685808980638,0.7607911971503112,1.2841294778894585,1.2728916690717866,0.8751305075670316
84.87697539507901,1,2.3169753950804193,1.8169753950804335,0,0,0,1,1.3101517369385072,1.3004750231104898,0.7385948936441065,1.2949387681624138,1.2842978484952492,0.8217314925449836
84.89697939587919,1,2.33697939588059,1.8369793958806042,0,0,0,1,1.2782401460883155,1.3101995032982177,-2.5002623574063567,1.261201758417596,1.2955218855002855,-2.7212241700130635
84.91698339667934,1,2.3569833966807465,1.8569833966807607,0,0,0,1,1.2881221510977783,1.2791371873656137,0.6975242002093784,1.2723190055177283,1.258077632812896,1.1193240565511493
84.9369873974795,1,2.376987397480903,1.8769873974809173,0,0,0,1,1.297917377288353,1.2891459753823018,0.6758058763629978,1.2832506348528596,1.2696330904398379,1.0611757394207861
84.95699139827965,1,2.3969913982810596,1.8969913982810738,0,0,0,1,1.3076240860294437,1.2990760119547646,0.6537103565165272,1.2939943229297102,1.2810082920932495,1.0035616545101382
84.97699539907983,1,2.4169953990812303,1.9169953990812445,0,0,0,1,1.276161907459235,1.3089254368214231,-2.5673489524082793,1.258783663262219,1.2922005230754334,-2.6546944314968766
84.99699939987998,1,2.436999399881387,1.936999399881401,0,0,0,1,1.2861606089178714,1.2784513357066438,0.5994020620577012,1.269829798035977,1.2527849277328447,1.3422956627333271
85.01700340068014,1,2.4570034006815433,1.9570034006815575,0,0,0,1,1.2960731515330344,1.2885796506986293,0.578169590623916,1.2806899164970207,1.2642967019157327,1.2800299565196185
85.0370074014803,1,2.4770074014817,1.977007401481714,0,0,0,1,1.3058978264781207,1.2986306711161408,0.5564872851943303,1.2913621234697752,1.2756286248717363,1.2183645711835145
85.05701140228047,1,2.4970114022818706,1.9970114022818848,0,0,0,1,1.2749206230828638,1.308602531670131,-2.6418827946967887,1.2547229998062035,1.2867783642839123,-2.5547761922480032
