step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
14916,0,74.58000000000466,0.005,1,2,0.10298369113027721,0.005516453158716547,0.23784851528098758,0.01,0.005,1.0,1.0000127291024656,False,False,1,True
14917,0,74.58500000000465,0.005,1,2,0.10297784589187244,-0.011645440420362516,0.2399810008703519,0.01,0.005,1.0,1.0000127305475706,False,False,1,True
14918,0,74.59000000000465,0.005,1,2,0.10293926391082517,-0.028794050016399366,0.24214851395693454,0.01,0.005,1.0,1.0000127400922827,False,False,1,True
14919,0,74.59500000000465,0.005,1,2,0.10286794994825763,-0.04593166914269497,0.24435079269954157,0.01,0.005,1.0,1.0000127577627687,False,False,1,True
14920,0,74.60000000000464,0.005,1,2,0.10276388879283142,-0.06306055699629881,0.24658766238256585,0.01,0.005,1.0,1.0000127836135333,False,False,1,True
14921,0,74.60500000000464,0.005,1,2,0.10262704523599912,-0.08018294304782267,0.24885903786868546,0.01,0.005,1.0,1.0000128177278387,False,False,1,True
14922,0,74.61000000000463,0.005,1,2,0.10245736397788877,-0.0973010315644387,0.2511649265367562,0.01,0.005,1.0,1.0000128602183682,False,False,1,True
14923,0,74.61500000000463,0.005,1,2,0.10225476946285282,-0.11441700608186439,0.25350543173479556,0.01,0.005,1.0,1.0000129112281413,False,False,1,True
14924,0,74.62000000000462,0.005,1,2,0.10201916564313358,-0.1315330338401578,0.2558807567846191,0.01,0.005,1.0,1.0000129709317036,False,False,1,True
14925,0,74.62500000000462,0.005,1,2,0.10175043566849656,-0.14865127019722185,0.25829120958203194,0.01,0.005,1.0,1.0000130395365932,False,False,1,True
14926,0,74.63000000000461,0.005,1,2,0.101448441499048,-0.16577386303301248,0.26073720784464494,0.01,0.005,1.0,1.0000131172851272,False,False,1,True
14927,0,74.63500000000461,0.005,1,2,0.10111302343777437,-0.18290295715653335,0.26321928506857484,0.01,0.005,1.0,1.0000132044565215,False,False,1,True
14928,0,74.6400000000046,0.005,1,2,0.10074399957861105,-0.200040698726732,0.26573809726571684,0.01,0.005,1.0,1.0000133013693855,False,False,1,True
14929,0,74.6450000000046,0.005,1,2,0.10034116516504589,-0.2171892396973526,0.2682944305651871,0.01,0.005,1.0,1.0000134083846284,False,False,1,True
14930,0,74.6500000000046,0.005,1,2,0.09990429185338663,-0.23435074229459113,0.27088920977623165,0.01,0.005,1.0,1.0000135259088367,False,False,1,True
14931,0,74.65500000000459,0.005,1,2,0.09943312687383928,-0.25152738353496507,0.27352350802575726,0.01,0.005,1.0,1.0000136543981721,False,False,1,True
14932,0,74.66000000000459,0.005,1,2,0.09892739208145387,-0.2687213597890943,0.2761985576020771,0.01,0.005,1.0,1.0000137943628697,False,False,1,True
14933,0,74.66500000000458,0.005,1,2,0.09838678288775853,-0.28593489139494077,0.27891576215801817,0.01,0.005,1.0,1.0000139463724114,False,False,1,True
14934,0,74.67000000000458,0.005,1,2,0.09781096706250537,-0.30317022732141613,0.28167671045183856,0.01,0.005,1.0,1.0000141110614873,False,False,1,True
14935,0,74.67500000000457,0.005,1,2,0.09719958339335746,-0.3204296498798818,0.2844831918342698,0.01,0.005,1.0,1.0000142891368562,False,False,1,True
14936,0,74.68000000000457,0.005,1,2,0.09655224018951823,-0.33771547947681757,0.2873372137253291,0.01,0.005,1.0,1.0000144813852525,False,False,1,True
14937,0,74.68500000000456,0.005,1,2,0.09586851361320176,-0.35503007939547326,0.29024102136662894,0.01,0.005,1.0,1.0000146886825096,False,False,1,True
14938,0,74.69000000000456,0.005,1,2,0.09514794582040358,-0.37237586058735167,0.2931971201851245,0.01,0.005,1.0,1.0000149120041082,False,False,1,True
14939,0,74.69500000000455,0.005,1,2,0.09439004288960604,-0.38975528644541496,0.2962083011645195,0.01,0.005,1.0,1.0000151524373981,False,False,1,True
14940,0,74.70000000000455,0.005,1,2,0.0935942725137423,-0.40717087751938486,0.2992776696931528,0.01,0.005,1.0,1.0000154111957937,False,False,1,True
14941,0,74.70500000000455,0.005,1,2,0.09276006142687333,-0.4246252161186577,0.3024086784450859,0.01,0.005,1.0,1.000015689635312,False,False,1,True
14942,0,74.71000000000454,0.005,1,2,0.0918867925324673,-0.4421209507291619,0.3056051649579434,0.01,0.005,1.0,1.0000159892738893,False,False,1,True
14943,0,74.71500000000454,0.005,1,2,0.09097380169477748,-0.4596608001456139,0.3088713947016244,0.01,0.005,1.0,1.0000163118140375,False,False,1,True
14944,0,74.72000000000453,0.005,1,2,0.09002037414840287,-0.4772475571883281,0.31221211059227116,0.01,0.005,1.0,1.0000166591695017,False,False,1,True
14945,0,74.72500000000453,0.005,1,2,0.08902574047347353,-0.4948840918316534,0.31563259010371514,0.01,0.005,1.0,1.0000170334967575,False,False,1,True
14946,0,74.73000000000452,0.005,1,2,0.08798907207472655,-0.512573353516055,0.31913871137410876,0.01,0.005,1.0,1.0000174372323791,False,False,1,True
14947,0,74.73500000000452,0.005,1,2,0.08690947609169929,-0.53031837234362,0.32273703001185616,0.01,0.005,1.0,1.0000178731375784,False,False,1,True
14948,0,74.74000000000451,0.005,1,2,0.08578598965389012,-0.5481222587615086,0.32643486868965776,0.01,0.005,1.0,1.0000183443515553,False,False,1,True
14949,0,74.74500000000451,0.005,1,2,0.08461757337845736,-0.5659882012116798,0.33024042210161764,0.01,0.005,1.0,1.0000188544557158,False,False,1,True
14950,0,74.7500000000045,0.005,1,2,0.08340310398810655,-0.5839194610571724,0.3341628804767669,0.01,0.005,1.0,1.000019407551414,False,False,1,True
14951,0,74.7550000000045,0.005,1,2,0.08214136590228893,-0.6019193638701051,0.3382125756346089,0.01,0.005,1.0,1.0000200083546225,False,True,1,True
14952,0,74.7600000000045,0.005,1,2,0.08083104162445752,-0.619991285863093,0.3424011545909738,0.01,0.005,1.0,1.0000206623119194,False,True,1,True
14953,0,74.76500000000449,0.005,1,2,0.07947070071026152,-0.6381386338338196,0.3467417870531212,0.01,0.005,1.0,1.00002137574358,False,True,1,True
14954,0,74.77000000000449,0.005,1,2,0.07805878705403636,-0.6563648164290455,0.35124941488923533,0.01,0.005,1.0,1.0000221560213562,False,True,1,True
14955,0,74.77500000000448,0.005,1,2,0.07659360417086937,-0.6746732037572555,0.3559410539698272,0.01,0.005,1.0,1.0000230117910538,False,True,1,True
14956,0,74.78000000000448,0.005,1,2,0.07507329807498586,-0.6930670712977604,0.3608361618705103,0.01,0.005,1.0,1.0000239532535373,False,True,1,True
14957,0,74.78500000000447,0.005,1,2,0.07349583725691561,-0.7115495225345535,0.365957089103129,0.01,0.005,1.0,1.0000249925226345,False,True,1,True
14958,0,74.79000000000447,0.005,1,2,0.07185898913456058,-0.7301233825849859,0.3713296372498596,0.01,0.005,1.0,1.0000261440854172,False,True,1,True
14959,0,74.79500000000446,0.005,1,2,0.07016029218678843,-0.7487910519923159,0.3769837552673162,0.01,0.005,1.0,1.0000274254003216,False,True,1,True
14960,0,74.80000000000446,0.005,1,2,0.06839702275830219,-0.767554305338516,0.3829544162840203,0.01,0.005,1.0,1.0000288576832166,False,True,1,True
14961,0,74.80500000000445,0.005,1,2,0.06656615523107741,-0.786414012675043,0.38928273292265575,0.01,0.005,1.0,1.0000304669533002,False,True,1,True
14962,0,74.81000000000445,0.005,1,2,0.06466431386151802,-0.8053697517933052,0.39601739183976087,0.01,0.005,1.0,1.0000322854435948,False,True,1,True
14963,0,74.81500000000445,0.005,1,2,0.06268771404115978,-0.824419264158132,0.4032165214184484,0.01,0.005,1.0,1.000034353531499,False,True,1,True
14964,0,74.82000000000444,0.005,1,2,0.060632089989312875,-0.8435576837405353,0.41095015621656367,0.01,0.005,1.0,1.0000367224247235,False,True,1,True
14965,0,74.82500000000444,0.005,1,2,0.05849260483379944,-0.862776430622747,0.41930353748756166,0.01,0.005,1.0,1.000039457966551,False,True,1,True
14966,0,74.83000000000443,0.005,1,2,0.05626373753625147,-0.8820616006970742,0.42838160711615775,0.01,0.005,1.0,1.0000426461370566,False,True,1,True
14967,0,74.83500000000443,0.005,1,2,0.053939138946612,-0.9013915821132128,0.438315240901886,0.01,0.005,1.0,1.0000464011889116,False,True,1,True
14968,0,74.84000000000442,0.005,1,2,0.05151144607298614,-0.9207334568923552,0.4492700769362378,0.01,0.005,1.0,1.0000508779925315,False,True,1,True
14993,2,74.9675000000043,0.0025,1,2,0.05116565079886802,0.9051277144268607,0.4519505638766842,0.01,0.005,1.0,1.0000515680246864,False,False,1,True
14994,0,74.9700000000043,0.005,1,2,0.05237638765147683,0.8947025465092904,0.4465480203378237,0.01,0.005,1.0,1.000049211459563,False,False,1,True
14995,0,74.9750000000043,0.005,1,2,0.05471456255032816,0.8737540497261574,0.4366088296441447,0.01,0.005,1.0,1.000045095288519,False,False,1,True
14996,0,74.9800000000043,0.005,1,2,0.05695028794391585,0.8527952013228705,0.42766195605678226,0.01,0.005,1.0,1.0000416241073382,False,False,1,True
14997,0,74.98500000000429,0.005,1,2,0.05909038888124997,0.8318556184090607,0.41955871325898225,0.01,0.005,1.0,1.0000386636517826,False,False,1,True
14998,0,74.99000000000429,0.005,1,2,0.0611407714337025,0.8109552567097963,0.412180603556844,0.01,0.005,1.0,1.000036113913571,False,False,1,True
14999,0,74.99500000000428,0.005,1,2,0.06310658683441697,0.7901073996210832,0.40543185175899493,0.01,0.005,1.0,1.0000338989962405,False,False,1,True
15000,0,75.00000000000428,0.005,1,2,0.0649923595007063,0.7693206620739411,0.3992340808638352,0.01,0.005,1.0,1.0000319603461125,False,False,1,True
15001,0,75.00500000000427,0.005,1,2,0.0668020881792595,0.7486003594590275,0.3935224394352647,0.01,0.005,1.0,1.000030252124668,False,False,1,True
15002,0,75.01000000000427,0.005,1,2,0.06853932679709894,0.7279494581036308,0.3882427349555374,0.01,0.005,1.0,1.0000287379761337,False,False,1,True
15003,0,75.01500000000426,0.005,1,2,0.07020724978253726,0.7073692445001957,0.3833492782097613,0.01,0.005,1.0,1.0000273887258742,False,False,1,True
15004,0,75.02000000000426,0.005,1,2,0.07180870535487052,0.6868598021840174,0.37880323923294973,0.01,0.005,1.0,1.0000261807129942,False,False,1,True
15005,0,75.02500000000425,0.005,1,2,0.07334625938720683,0.6664203550118861,0.3745713772541598,0.01,0.005,1.0,1.0000250945634426,False,False,1,True
15006,0,75.03000000000425,0.005,1,2,0.07482223180555755,0.6460495163650379,0.3706250480699845,0.01,0.005,1.0,1.0000241142743411,False,False,1,True
15007,0,75.03500000000425,0.005,1,2,0.07623872702122447,0.6257454712922527,0.3669394199594577,0.01,0.005,1.0,1.0000232265217366,False,False,1,True
15008,0,75.04000000000424,0.005,1,2,0.07759765955044043,0.6055061103274983,0.36349284827110007,0.01,0.005,1.0,1.000022420131019,False,False,1,True
15009,0,75.04500000000424,0.005,1,2,0.07890077571968865,0.5853291281441833,0.36026637209157303,0.01,0.005,1.0,1.0000216856673754,False,False,1,True
15010,0,75.05000000000423,0.005,1,2,0.08014967216270948,0.5652120964031684,0.3572433058139944,0.01,0.005,1.0,1.0000210151158766,False,False,1,True
15011,0,75.05500000000423,0.005,1,2,0.0813458116688014,0.5451525175184446,0.3544089051813733,0.01,0.005,1.0,1.0000204016292662,False,False,1,True
15012,0,75.06000000000422,0.005,1,2,0.08249053682957286,0.525147864219488,0.35175009229509524,0.01,0.005,1.0,1.0000198393274113,False,False,1,True
15013,0,75.06500000000422,0.005,1,2,0.08358508184413434,0.505195608482048,0.3492552276942699,0.01,0.005,1.0,1.0000193231365568,False,False,1,True
15014,0,75.07000000000421,0.005,1,2,0.08463058277459168,0.4852932424631338,0.3469139203011202,0.01,0.005,1.0,1.000018848659536,False,False,1,True
15015,0,75.07500000000421,0.005,1,2,0.08562808649002059,0.4654382933993924,0.3447168680480449,0.01,0.005,1.0,1.0000184120702431,False,False,1,True
15016,0,75.0800000000042,0.005,1,2,0.08657855849449146,0.4456283339346228,0.34265572353430424,0.01,0.005,1.0,1.0000180100272846,False,False,1,True
15017,0,75.0850000000042,0.005,1,2,0.08748288980065039,0.42586098897940816,0.3407229802326388,0.01,0.005,1.0,1.0000176396029021,False,False,1,True
15018,0,75.0900000000042,0.005,1,2,0.08834190298294885,0.4061339399370958,0.33891187567060693,0.01,0.005,1.0,1.0000172982241409,False,False,1,True
15019,0,75.09500000000419,0.005,1,2,0.08915635752241167,0.38644492692988885,0.33721630871466446,0.01,0.005,1.0,1.0000169836238897,False,False,1,True
15020,0,75.10000000000419,0.005,1,2,0.08992695453674322,0.3667917495083183,0.3356307686358486,0.01,0.005,1.0,1.0000166937999602,False,False,1,True
15021,0,75.10500000000418,0.005,1,2,0.09065434097474676,0.3471722662137361,0.33415027407041575,0.01,0.005,1.0,1.0000164269807175,False,False,1,True
15022,0,75.11000000000418,0.005,1,2,0.09133911334181334,0.3275843932771757,0.3327703203337832,0.01,0.005,1.0,1.0000161815961022,False,False,1,True
15023,0,75.11500000000417,0.005,1,2,0.09198182101311472,0.30802610267209457,0.3314868338218169,0.01,0.005,1.0,1.0000159562531126,False,False,1,True
15024,0,75.12000000000417,0.005,1,2,0.09258296918270584,0.28849541968807035,0.33029613245514844,0.01,0.005,1.0,1.0000157497149875,False,False,1,True
15025,0,75.12500000000416,0.005,1,2,0.09314302148968359,0.26899042015367497,0.3291948913014623,0.01,0.005,1.0,1.0000155608834826,False,False,1,True
15026,0,75.13000000000416,0.005,1,2,0.09366240235661272,0.2495092274067692,0.32818011265647684,0.01,0.005,1.0,1.0000153887837453,False,False,1,True
15027,0,75.13500000000415,0.005,1,2,0.0941414990704095,0.23005000908719497,0.3272490999836225,0.01,0.005,1.0,1.000015232551389,False,False,1,True
15028,0,75.14000000000415,0.005,1,2,0.09458066363160479,0.21061097380879276,0.32639943521048137,0.01,0.005,1.0,1.0000150914214276,False,False,1,True
15029,0,75.14500000000415,0.005,1,2,0.09498021439426439,0.1911903677535751,0.3256289589612182,0.01,0.005,1.0,1.0000149647188028,False,False,1,True
15030,0,75.15000000000414,0.005,1,2,0.09534043751571099,0.17178647121989613,0.32493575337173164,0.01,0.005,1.0,1.0000148518502756,False,False,1,True
15031,0,75.15500000000414,0.005,1,2,0.09566158823248598,0.15239759514785298,0.3243181271907824,0.01,0.005,1.0,1.0000147522975105,False,False,1,True
15032,0,75.16000000000413,0.005,1,2,0.09594389197663442,0.13302207763842808,0.32377460291795257,0.01,0.005,1.0,1.000014665611179,False,False,1,True
15033,0,75.16500000000413,0.005,1,2,0.09618754534433704,0.11365828047758646,0.32330390576972035,0.01,0.005,1.0,1.0000145914059708,False,False,1,True
15034,0,75.17000000000412,0.005,1,2,0.09639271692709347,0.09430458567243288,0.32290495429948923,0.01,0.005,1.0,1.0000145293564071,False,False,1,True
15035,0,75.17500000000412,0.005,1,2,0.09655954801404298,0.07495939200328632,0.3225768525272476,0.01,0.005,1.0,1.0000144791933687,False,False,1,True
15036,0,75.18000000000411,0.005,1,2,0.09668815317255626,0.055621111593021307,0.3223188834605723,0.01,0.005,1.0,1.0000144407012683,False,False,1,True
15037,0,75.18500000000411,0.005,1,2,0.09677862071291048,0.036288166493087796,0.3221305039116622,0.01,0.005,1.0,1.0000144137158196,False,False,1,True
15038,0,75.1900000000041,0.005,1,2,0.09683101304164755,0.016958985284127762,0.32201134053567154,0.01,0.005,1.0,1.000014398122351,False,False,1,True
15039,0,75.1950000000041,0.005,1,2,0.09684536690708427,-0.0023680003119873165,0.32196118703434684,0.01,0.005,1.0,1.0000143938546433,False,False,1,True
15040,0,75.2000000000041,0.005,1,2,0.09682169353937722,-0.021694358812673904,0.3219800024863348,0.01,0.005,1.0,1.0000144008942538,False,False,1,True
15041,0,75.20500000000409,0.005,1,2,0.09675997868651674,-0.041021662352194066,0.3220679107819686,0.01,0.005,1.0,1.000014419270335,False,False,1,True
15042,0,75.21000000000409,0.005,1,2,0.09666018254662434,-0.06035149006101465,0.32222520115624315,0.01,0.005,1.0,1.0000144490599294,False,False,1,True
15043,0,75.21500000000408,0.005,1,2,0.09652223959593294,-0.07968543145176976,0.3224523298294475,0.01,0.005,1.0,1.0000144903887467,False,False,1,True
15044,0,75.22000000000408,0.005,1,2,0.09634605831082213,-0.09902508981643177,0.32274992278090464,0.01,0.005,1.0,1.0000145434324466,False,False,1,True
15045,0,75.22500000000407,0.005,1,2,0.09613152078124801,-0.11837208563887071,0.32311877969786296,0.01,0.005,1.0,1.0000146084184418,False,False,1,True
15046,0,75.23000000000407,0.005,1,2,0.09587848221182228,-0.1377280600262535,0.3235598791591865,0.01,0.005,1.0,1.0000146856282623,False,False,1,True
15047,0,75.23500000000406,0.005,1,2,0.09558677030564941,-0.1570946781617279,0.32407438513256415,0.01,0.005,1.0,1.0000147754005202,False,False,1,True
15048,0,75.24000000000406,0.005,1,2,0.09525618452478991,-0.17647363277940775,0.32466365488497584,0.01,0.005,1.0,1.0000148781345384,False,False,1,True
15049,0,75.24500000000405,0.005,1,2,0.09488649521986903,-0.19586664766082204,0.3253292484297007,0.01,0.005,1.0,1.0000149942947114,False,False,1,True
15050,0,75.25000000000405,0.005,1,2,0.09447744261985606,-0.21527548114952985,0.32607293965989553,0.01,0.005,1.0,1.000015124415689,False,False,1,True
15051,0,75.25500000000405,0.005,1,2,0.09402873567137553,-0.2347019296774326,0.3268967293494975,0.01,0.005,1.0,1.0000152691084816,False,False,1,True
15052,0,75.26000000000404,0.005,1,2,0.09354005071503461,-0.25414783129222956,0.32780286023786914,0.01,0.005,1.0,1.000015429067649,False,False,1,True
15053,0,75.26500000000404,0.005,1,2,0.09301102998412336,-0.2736150691701986,0.32879383445638344,0.01,0.005,1.0,1.0000156050796842,False,False,1,True
15054,0,75.27000000000403,0.005,1,2,0.09244127990860378,-0.2931055750917435,0.329872433604445,0.01,0.005,1.0,1.0000157980328344,False,False,1,True
15055,0,75.27500000000403,0.005,1,2,0.09183036920450072,-0.31262133284850313,0.33104174184105095,0.01,0.005,1.0,1.000016008928555,False,False,1,True
15056,0,75.28000000000402,0.005,1,2,0.09117782672555111,-0.3321643815397031,0.3323051724280994,0.01,0.005,1.0,1.0000162388949074,False,False,1,True
15057,0,75.28500000000402,0.005,1,2,0.0904831390501773,-0.3517368187011579,0.33366649824602834,0.01,0.005,1.0,1.0000164892022332,False,False,1,True
15058,0,75.29000000000401,0.005,1,2,0.08974574777240592,-0.3713408031919538,0.33512988690449963,0.01,0.005,1.0,1.0000167612815276,False,False,1,True
15059,0,75.29500000000401,0.005,1,2,0.08896504646011756,-0.39097855774011153,0.3366999411951718,0.01,0.005,1.0,1.0000170567460431,False,False,1,True
15060,0,75.300000000004,0.005,1,2,0.0881403772378132,-0.41065237101783536,0.3383817457857996,0.01,0.005,1.0,1.000017377416742,False,False,1,True
15061,0,75.305000000004,0.005,1,2,0.08727102694370502,-0.43036459907709934,0.34018092124226573,0.01,0.005,1.0,1.0000177253524147,False,False,1,True
15062,0,75.310000000004,0.005,1,2,0.08635622280211226,-0.45011766592436553,0.34210368669717345,0.01,0.005,1.0,1.0000181028854158,False,False,1,True
15063,0,75.31500000000399,0.005,1,2,0.08539512754153422,-0.46991406294533206,0.3441569327725846,0.01,0.005,1.0,1.0000185126642807,False,False,1,True
15064,0,75.32000000000399,0.005,1,2,0.08438683387594473,-0.4897563468012928,0.34634830672668376,0.01,0.005,1.0,1.000018957704742,False,False,1,True
15065,0,75.32500000000398,0.005,1,2,0.08333035825127089,-0.5096471353008307,0.34868631225095115,0.01,0.005,1.0,1.000019441451123,False,False,1,True
15066,0,75.33000000000398,0.005,1,2,0.08222463373997199,-0.5295891005940234,0.35118042692454265,0.01,0.005,1.0,1.000019967850596,False,False,1,True
15067,0,75.33500000000397,0.005,1,2,0.08106850194322873,-0.5495849588273132,0.35384124107442877,0.01,0.005,1.0,1.0000205414435186,False,False,1,True
15068,0,75.34000000000397,0.005,1,2,0.07986070373130003,-0.5696374551162016,0.35668062274573775,0.01,0.005,1.0,1.0000211674739947,False,False,1,True
15069,0,75.34500000000396,0.005,1,2,0.07859986861657443,-0.5897493423126204,0.3597119147281567,0.01,0.005,1.0,1.000021852026071,False,False,1,True
15070,0,75.35000000000396,0.005,1,2,0.07728450250868384,-0.6099233515251058,0.36295017121014433,0.01,0.005,1.0,1.0000226021926946,False,True,1,True
15071,0,75.35500000000395,0.005,1,2,0.07591297354405399,-0.6301621516366477,0.36641244378124327,0.01,0.005,1.0,1.000023426286892,False,True,1,True
15072,0,75.36000000000395,0.005,1,2,0.07448349560977945,-0.6504682940754144,0.37011812936937544,0.01,0.005,1.0,1.0000243341078703,False,True,1,True
15073,0,75.36500000000395,0.005,1,2,0.07299410908877275,-0.6708441377070637,0.37408939656386014,0.01,0.005,1.0,1.0000253372792487,False,True,1,True
15074,0,75.37000000000394,0.005,1,2,0.07144265823295748,-0.6912917467543016,0.3783517120406029,0.01,0.005,1.0,1.0000264496830515,False,True,1,True
15075,0,75.37500000000394,0.005,1,2,0.0698267644144244,-0.7118127518378715,0.38293449606743807,0.01,0.005,1.0,1.0000276880222756,False,True,1,True
15076,0,75.38000000000393,0.005,1,2,0.06814379429776081,-0.7324081601559229,0.3878719462100267,0.01,0.005,1.0,1.0000290725582481,False,True,1,True
15077,0,75.38500000000393,0.005,1,2,0.06639082170146116,-0.7530780948244047,0.39320408272228086,0.01,0.005,1.0,1.0000306280888125,False,True,1,True
15078,0,75.39000000000392,0.005,1,2,0.06456458154554426,-0.7738214344555214,0.3989780897545229,0.01,0.005,1.0,1.0000323852632256,False,True,1,True
15079,0,75.39500000000392,0.005,1,2,0.06266141377705951,-0.7946353104798531,0.4052500566883901,0.01,0.005,1.0,1.0000343823754623,False,True,1,True
15080,0,75.40000000000391,0.005,1,2,0.06067719446718748,-0.8155143987520002,0.41208726880268004,0.01,0.005,1.0,1.00003666784935,False,True,1,True
15081,0,75.40500000000391,0.005,1,2,0.05860725029630872,-0.8364499089346,0.41957126459846067,0.01,0.005,1.0,1.0000393037439288,False,True,1,True
15082,0,75.4100000000039,0.005,1,2,0.056446251254404174,-0.8574281218982893,0.42780198275908965,0.01,0.005,1.0,1.0000423707963169,False,True,1,True
15083,0,75.4150000000039,0.005,1,2,0.05418807437843473,-0.8784282373789003,0.4369034895687355,0.01,0.005,1.0,1.000045975838629,False,True,1,True
15084,0,75.4200000000039,0.005,1,2,0.051825628402989744,-0.8994191446138553,0.4470320515817215,0.01,0.005,1.0,1.0000502629822583,False,True,1,True
15109,2,75.54750000000378,0.0025,1,2,0.05006041830667897,0.8845043843066059,0.45430246029062127,0.01,0.005,1.0,1.0000538702162767,False,False,1,True
15110,0,75.55000000000378,0.005,1,2,0.051255992414895604,0.8736114881538524,0.4486888893417596,0.01,0.005,1.0,1.0000513864001512,False,False,1,True
15111,0,75.55500000000377,0.005,1,2,0.05356167433037138,0.851771402975714,0.43833015877410625,0.01,0.005,1.0,1.0000470575037483,False,False,1,True
15112,0,75.56000000000377,0.005,1,2,0.05576245685261845,0.8299814216853315,0.4289589367837884,0.01,0.005,1.0,1.000043416330103,False,False,1,True
15113,0,75.56500000000376,0.005,1,2,0.057865482296716717,0.8082675863971573,0.42042004246817927,0.01,0.005,1.0,1.0000403178655541,False,False,1,True
15114,0,75.57000000000376,0.005,1,2,0.05987691859214667,0.7866461764620748,0.4125904475141385,0.01,0.005,1.0,1.000037654562772,False,False,1,True
15115,0,75.57500000000375,0.005,1,2,0.061802135091336176,0.7651268482264225,0.40537121968173295,0.01,0.005,1.0,1.0000353451125394,False,False,1,True
15116,0,75.58000000000375,0.005,1,2,0.0636458392791936,0.7437147158346015,0.39868180484802507,0.01,0.005,1.0,1.0000333269941466,False,False,1,True
15117,0,75.58500000000375,0.005,1,2,0.0654121844870961,0.7224117559314036,0.3924558856370555,0.01,0.005,1.0,1.0000315514081215,False,False,1,True
15118,0,75.59000000000374,0.005,1,2,0.06710485578167523,0.7012177708591638,0.3866383274042008,0.01,0.005,1.0,1.0000299797525436,False,False,1,True
15119,0,75.59500000000374,0.005,1,2,0.06872713919930103,0.680131057800555,0.38118288951973617,0.01,0.005,1.0,1.0000285811239986,False,False,1,True
15120,0,75.60000000000373,0.005,1,2,0.07028197811126398,0.6591488786525104,0.3760504851660804,0.01,0.005,1.0,1.000027330513656,False,False,1,True
15121,0,75.60500000000373,0.005,1,2,0.07177201952874991,0.6382677927920501,0.37120784076983593,0.01,0.005,1.0,1.000026207484172,False,False,1,True
15122,0,75.61000000000372,0.005,1,2,0.07319965245923649,0.6174838942329673,0.36662645095687124,0.01,0.005,1.0,1.0000251951851389,False,False,1,True
15123,0,75.61500000000372,0.005,1,2,0.07456703992055616,0.5967929813242853,0.362281755018036,0.01,0.005,1.0,1.0000242796107197,False,False,1,True
15124,0,75.62000000000371,0.005,1,2,0.07587614584789487,0.5761906783623102,0.3581524814758098,0.01,0.005,1.0,1.0000234490331426,False,False,1,True
15125,0,75.62500000000371,0.005,1,2,0.07712875785340953,0.5556725226195488,0.3542201216772439,0.01,0.005,1.0,1.0000226935655692,False,False,1,True
15126,0,75.6300000000037,0.005,1,2,0.07832650659110782,0.5352340263125291,0.3504685034633311,0.01,0.005,1.0,1.0000220048213428,False,False,1,True
15127,0,75.6350000000037,0.005,1,2,0.0794708823224604,0.5148707202932264,0.34688344321548653,0.01,0.005,1.0,1.0000213756458813,False,False,1,True
15128,0,75.6400000000037,0.005,1,2,0.08056324915772299,0.49457818434347656,0.3434524598386739,0.01,0.005,1.0,1.0000207999038604,False,False,1,True
15129,0,75.64500000000369,0.005,1,2,0.08160485735472733,0.47435206761065724,0.34016453810036396,0.01,0.005,1.0,1.0000202723089344,False,False,1,True
15130,0,75.65000000000369,0.005,1,2,0.08259685398415692,0.454188101769237,0.3370099316084866,0.01,0.005,1.0,1.0000197882864765,False,False,1,True
15131,0,75.65500000000368,0.005,1,2,0.08354029221310001,0.43408210880821435,0.33397999785856153,0.01,0.005,1.0,1.0000193438621474,False,False,1,True
15132,0,75.66000000000368,0.005,1,2,0.08443613941330959,0.4140300048488472,0.3310670594051861,0.01,0.005,1.0,1.0000189355708589,False,False,1,True
15133,0,75.66500000000367,0.005,1,2,0.08528528426438627,0.3940278010353966,0.32826428645406125,0.01,0.005,1.0,1.0000185603819507,False,False,1,True
15134,0,75.67000000000367,0.005,1,2,0.08608854299298019,0.3740716022758065,0.3255655971264151,0.01,0.005,1.0,1.000018215637359,False,False,1,True
15135,0,75.67500000000366,0.005,1,2,0.08684666486555626,0.3541576044125876,0.32296557238961676,0.01,0.005,1.0,1.000017899000241,False,False,1,True
15136,0,75.68000000000366,0.005,1,2,0.08756033703307967,0.3342820902578247,0.32045938322796436,0.01,0.005,1.0,1.0000176084121075,False,False,1,True
15137,0,75.68500000000365,0.005,1,2,0.08823018881027038,0.31444142481670473,0.3180427280846913,0.01,0.005,1.0,1.000017342056888,False,False,1,True
15138,0,75.69000000000365,0.005,1,2,0.08885679545912886,0.29463204994160624,0.31571177896867675,0.01,0.005,1.0,1.0000170983307026,False,False,1,True
15139,0,75.69500000000365,0.005,1,2,0.08944068153571044,0.274850478596558,0.31346313490865335,0.01,0.005,1.0,1.000016875816339,False,False,1,True
15140,0,75.70000000000364,0.005,1,2,0.08998232385018862,0.2550932888646697,0.3112937816700794,0.01,0.005,1.0,1.0000166732616504,False,False,1,True
15141,0,75.70500000000364,0.005,1,2,0.09048215408275556,0.23535711779518614,0.3092010568375995,0.01,0.005,1.0,1.0000164895612313,False,False,1,True
15142,0,75.71000000000363,0.005,1,2,0.09094056109160173,0.21563865515930344,0.3071826195186906,0.01,0.005,1.0,1.0000163237408408,False,False,1,True
