time,rmin_ias15,rmin_noNN,rmin_v4,pair_ias15,pair_noNN,pair_v4,err_noNN,err_v4
1.520304060812162561e+01,6.871082297450502585e-01,7.349966099032819722e-01,7.349966099032819722e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.145745878071482676e-02,3.145745878071482676e-02
1.522304460892178568e+01,6.885098611466514695e-01,7.349966099032819722e-01,7.349966099032819722e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.388745958702820013e-02,2.388745958702820013e-02
1.524304860972194575e+01,6.901895885250522999e-01,7.349966099032819722e-01,7.349966099032819722e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.525549673217988497e-02,2.525549673217988497e-02
1.526305261052210582e+01,6.921575578108055682e-01,7.349966099032819722e-01,7.349966099032819722e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.457270244270583409e-02,3.457270244270583409e-02
1.528305661132226589e+01,6.944237892943884161e-01,7.452411717774477529e-01,7.452411717774477529e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.335799951069796931e-02,3.335799951069796931e-02
1.530306061212242597e+01,6.969981559024615025e-01,7.452411717774477529e-01,7.452411717774477529e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.528364894698683848e-02,2.528364894698683848e-02
1.532306461292258604e+01,6.998903620344434362e-01,7.452411717774477529e-01,7.452411717774477529e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.573688806826193026e-02,2.573688806826193026e-02
1.534306861372274611e+01,7.031099231845672204e-01,7.452411717774477529e-01,7.452411717774477529e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.445084728047014683e-02,3.445084728047014683e-02
1.536307261452290618e+01,7.066661465642918305e-01,7.607917166388973307e-01,7.607917166388973307e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.544957268711246973e-02,3.544957268711246973e-02
1.538307661532306447e+01,7.105681129232609416e-01,7.607917166388973307e-01,7.607917166388973307e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.682095734005128171e-02,2.682095734005128171e-02
1.540308061612322454e+01,7.148246597439105177e-01,7.607917166388973307e-01,7.607917166388973307e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.628669159615624334e-02,2.628669159615624334e-02
1.542308461692338462e+01,7.194443659554913273e-01,7.607917166388973307e-01,7.607917166388973307e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.430920864723679270e-02,3.430920864723679270e-02
1.544308861772354469e+01,7.244355382780505170e-01,7.822220420537875363e-01,7.822220420537875363e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.773423023212335581e-02,3.773423023212335581e-02
1.546309261852370476e+01,7.298061992663122943e-01,7.822220420537875363e-01,7.822220420537875363e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.850384089033467308e-02,2.850384089033467308e-02
1.548309661932386483e+01,7.355640770781254334e-01,7.822220420537875363e-01,7.822220420537875363e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.691683131506787674e-02,2.691683131506787674e-02
1.550310062012402490e+01,7.417165969429896366e-01,7.822220420537875363e-01,7.822220420537875363e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.415503800810595209e-02,3.415503800810595209e-02
1.552310462092418497e+01,7.482708742540039593e-01,7.905064712624492174e-01,7.905064712624492174e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.021519063782954401e-02,4.021519063782954401e-02
1.554310862172434504e+01,7.552337091523322332e-01,7.905064712624492174e-01,7.905064712624492174e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.033675678214180910e-02,3.033675678214180910e-02
1.556311262252450511e+01,7.626115824178282265e-01,7.905064712624492174e-01,7.905064712624492174e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.763888746644851263e-02,2.763888746644851263e-02
1.558311662332466518e+01,7.704106524236631337e-01,7.905064712624492174e-01,7.905064712624492174e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.399616372319878843e-02,3.399616372319878843e-02
1.560312062412482526e+01,7.786367528573598928e-01,7.593547813424530446e-01,7.593547813424530446e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.289579994302161053e-02,4.289579994302161053e-02
1.562312462492498533e+01,7.842827195746407964e-01,7.593547813424530446e-01,7.593547813424530446e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.232322837194825244e-02,3.232322837194825244e-02
1.564312862572514540e+01,7.765082609749331954e-01,7.593547813424530446e-01,7.593547813424530446e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.846311242596384974e-02,2.846311242596384974e-02
1.566313262652530547e+01,7.686122846835391487e-01,7.593547813424530446e-01,7.593547813424530446e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.384067412839628780e-02,3.384067412839628780e-02
1.568313662732546554e+01,7.605978519520354419e-01,7.264657693934583049e-01,7.264657693934583049e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.577776568885193187e-02,4.577776568885193187e-02
1.570314062812562561e+01,7.524683574715482770e-01,7.264657693934583049e-01,7.264657693934583049e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.446431154124139640e-02,3.446431154124139640e-02
1.572314462892578568e+01,7.442275616901394830e-01,7.264657693934583049e-01,7.264657693934583049e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.939696639724456023e-02,2.939696639724456023e-02
1.574314862972594575e+01,7.358796260683002632e-01,7.264657693934583049e-01,7.264657693934583049e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.369635168124124336e-02,3.369635168124124336e-02
1.576315263052610582e+01,7.274291514933629577e-01,6.921468094672000859e-01,6.921468094672000859e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.885817406061044449e-02,4.885817406061044449e-02
1.578315663132626590e+01,7.188812200760160698e-01,6.921468094672000859e-01,6.921468094672000859e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.675604104036440944e-02,3.675604104036440944e-02
1.580316063212642597e+01,7.102414405492974980e-01,6.921468094672000859e-01,6.921468094672000859e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.044288452040587109e-02,3.044288452040587109e-02
1.582316463292658604e+01,7.015159974805615928e-01,6.921468094672000859e-01,6.921468094672000859e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.356970421682395345e-02,3.356970421682395345e-02
1.584316863372674611e+01,6.927117044876025531e-01,6.568465136670570415e-01,6.568465136670570415e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.212447678527916406e-02,5.212447678527916406e-02
1.586317263452690618e+01,6.838360616184221419e-01,6.568465136670570415e-01,6.568465136670570415e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.918518415419615375e-02,3.918518415419615375e-02
1.588317663532706625e+01,6.748973170064686000e-01,6.568465136670570415e-01,6.568465136670570415e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.159481931880490230e-02,3.159481931880490230e-02
1.590318063612722632e+01,6.659045328451280721e-01,6.568465136670570415e-01,6.568465136670570415e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.346437298114065401e-02,3.346437298114065401e-02
1.592318463692738639e+01,6.568676556316140891e-01,6.212105153632810906e-01,6.212105153632810906e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.554620381688577663e-02,5.554620381688577663e-02
1.594318863772754646e+01,6.477975905049367933e-01,6.212105153632810906e-01,6.212105153632810906e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.172230631449935778e-02,4.172230631449935778e-02
1.596319263852770654e+01,6.387062793382228820e-01,6.212105153632810906e-01,6.212105153632810906e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.283289934339416599e-02,3.283289934339416599e-02
1.598319663932786661e+01,6.296067820341546550e-01,6.212105153632810906e-01,6.212105153632810906e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.337864162388239075e-02,3.337864162388239075e-02
1.600320064012802490e+01,6.205133602048773511e-01,5.861505948567493629e-01,5.861505948567493629e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.906175423090592735e-02,5.906175423090592735e-02
1.602320464092818497e+01,6.114415620850224276e-01,5.861505948567493629e-01,5.861505948567493629e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.431089069573772299e-02,4.431089069573772299e-02
1.604320864172834504e+01,6.024083071194404893e-01,5.861505948567493629e-01,5.861505948567493629e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.411542717172444394e-02,3.411542717172444394e-02
1.606321264252850511e+01,5.934319681776528688e-01,5.861505948567493629e-01,5.861505948567493629e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.330181276020890285e-02,3.330181276020890285e-02
1.608321664332866519e+01,5.845324487695290339e-01,5.529172867087568388e-01,5.529172867087568388e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.255880007818026556e-02,6.255880007818026556e-02
1.610322064412882526e+01,5.757312519700593656e-01,5.529172867087568388e-01,5.529172867087568388e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.685155238127861055e-02,4.685155238127861055e-02
1.612322464492898533e+01,5.670515370115215559e-01,5.529172867087568388e-01,5.529172867087568388e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.536781606068493955e-02,3.536781606068493955e-02
1.614322864572914540e+01,5.585181586854239821e-01,5.529172867087568388e-01,5.529172867087568388e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.320959807389925467e-02,3.320959807389925467e-02
1.616323264652930547e+01,5.501576838456294638e-01,5.231457328622565184e-01,5.231457328622565184e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.584917046127579388e-02,6.584917046127579388e-02
1.618323664732946554e+01,5.419983784684596628e-01,5.231457328622565184e-01,5.231457328622565184e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.918258531528860167e-02,4.918258531528860167e-02
1.620324064812962561e+01,5.340701579794242537e-01,5.231457328622565184e-01,5.231457328622565184e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.646995116221007915e-02,3.646995116221007915e-02
1.622324464892978568e+01,5.264044930008138223e-01,5.231457328622565184e-01,5.231457328622565184e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.305989184002752074e-02,3.305989184002752074e-02
1.624324864972994575e+01,5.190342624395415383e-01,4.988117010586006206e-01,4.988117010586006206e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.864658743958658438e-02,6.864658743958658438e-02
1.626325265053010583e+01,5.119935460757755186e-01,4.988117010586006206e-01,4.988117010586006206e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.106461997325630747e-02,5.106461997325630747e-02
1.628325665133026590e+01,5.053173497021832272e-01,4.988117010586006206e-01,4.988117010586006206e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.724855590446765619e-02,3.724855590446765619e-02
1.630326065213042597e+01,4.990412575721797084e-01,4.988117010586006206e-01,4.988117010586006206e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.279301709765840983e-02,3.279301709765840983e-02
1.632326465293058604e+01,4.932010095864021726e-01,4.820094726061369683e-01,4.820094726061369683e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.057048163751286629e-02,7.057048163751286629e-02
1.634326865373074611e+01,4.878320043574210785e-01,4.820094726061369683e-01,4.820094726061369683e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.218934842497106180e-02,5.218934842497106180e-02
1.636327265453090618e+01,4.829687340124478867e-01,4.820094726061369683e-01,4.820094726061369683e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.748984052035741338e-02,3.748984052035741338e-02
1.638327665533106625e+01,4.786441621397981572e-01,4.820094726061369683e-01,4.820094726061369683e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.234421872479437826e-02,3.234421872479437826e-02
1.640328065613122632e+01,4.748890622913445325e-01,4.745067932652557441e-01,4.745067932652557441e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.121207779434357565e-02,7.121207779434357565e-02
1.642328465693138639e+01,4.717313403654013193e-01,4.745067932652557441e-01,4.745067932652557441e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.224106387136717711e-02,5.224106387136717711e-02
1.644328865773154646e+01,4.691953693020092242e-01,4.745067932652557441e-01,4.745067932652557441e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.699212872119827383e-02,3.699212872119827383e-02
1.646329265853170654e+01,4.673013680395241565e-01,4.745067932652557441e-01,4.745067932652557441e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.167559815127374279e-02,3.167559815127374279e-02
1.648329665933186661e+01,4.660648578706041434e-01,4.772002119821633914e-01,4.772002119821633914e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.027668736439285357e-02,7.027668736439285357e-02
1.650330066013202668e+01,4.654962276583609060e-01,4.772002119821633914e-01,4.772002119821633914e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.101677860881974336e-02,5.101677860881974336e-02
1.652330466093218675e+01,4.656004346318680098e-01,4.772002119821633914e-01,4.772002119821633914e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.565719527243650655e-02,3.565719527243650655e-02
1.654330866173234682e+01,4.663768599130064252e-01,4.772002119821633914e-01,4.772002119821633914e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.081943590851962678e-02,3.081943590851962678e-02
1.656331266253250689e+01,4.678193282217618099e-01,4.897808153043209378e-01,4.897808153043209378e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.773567203301540662e-02,6.773567203301540662e-02
1.658331666333266696e+01,4.699162904164302379e-01,4.897808153043209378e-01,4.897808153043209378e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.854214054020371261e-02,4.854214054020371261e-02
1.660332066413282703e+01,4.726511568922299178e-01,4.897808153043209378e-01,4.897808153043209378e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.356777770138726774e-02,3.356777770138726774e-02
1.662332466493298710e+01,4.760027606017573909e-01,4.897808153043209378e-01,4.897808153043209378e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.989838411550061956e-02,2.989838411550061956e-02
1.664332866573314718e+01,4.799459215477166474e-01,5.108552986897678672e-01,5.108552986897678672e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.386300266795799652e-02,6.386300266795799652e-02
1.666333266653330725e+01,4.844520806122548651e-01,5.108552986897678672e-01,5.108552986897678672e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.508236459512083433e-02,4.508236459512083433e-02
1.668333666733346732e+01,4.894899696529463329e-01,5.108552986897678672e-01,5.108552986897678672e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.098015094767131092e-02,3.098015094767131092e-02
1.670334066813362739e+01,4.950262866189204525e-01,5.108552986897678672e-01,5.108552986897678672e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.908996926431677704e-02,2.908996926431677704e-02
1.672334466893378746e+01,5.010263484197576833e-01,5.384291729029661022e-01,5.384291729029661022e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.911583597055718869e-02,5.911583597055718869e-02
1.674334866973394753e+01,5.074546996523604525e-01,5.384291729029661022e-01,5.384291729029661022e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.103138546823888871e-02,4.103138546823888871e-02
1.676335267053410760e+01,5.142756612805539085e-01,5.384291729029661022e-01,5.384291729029661022e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.823222128858247568e-02,2.823222128858247568e-02
1.678335667133426767e+01,5.214538092919988044e-01,5.384291729029661022e-01,5.384291729029661022e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.855397268676026015e-02,2.855397268676026015e-02
1.680336067213442774e+01,5.289543787185768675e-01,5.704298484226147936e-01,5.704298484226147936e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.396175876789511411e-02,5.396175876789511411e-02
1.682336467293458782e+01,5.367435928815784685e-01,5.704298484226147936e-01,5.704298484226147936e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.677414577049881866e-02,3.677414577049881866e-02
1.684336867373474789e+01,5.447889211705595480e-01,5.704298484226147936e-01,5.704298484226147936e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.564199139018162946e-02,2.564199139018162946e-02
1.686337267453490796e+01,5.530592710847777038e-01,5.704298484226147936e-01,5.704298484226147936e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.837745701898779227e-02,2.837745701898779227e-02
1.688337667533506803e+01,5.615251217562873265e-01,6.050405000061981342e-01,6.050405000061981342e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.876809932172722351e-02,4.876809932172722351e-02
1.690338067613522810e+01,5.701586068868482737e-01,6.050405000061981342e-01,6.050405000061981342e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.260873754431208721e-02,3.260873754431208721e-02
1.692338467693538817e+01,5.789335551400436319e-01,6.050405000061981342e-01,6.050405000061981342e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.345084407076710939e-02,2.345084407076710939e-02
1.694338867773554824e+01,5.878254957043310691e-01,6.050405000061981342e-01,6.050405000061981342e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.856612129535682915e-02,2.856612129535682915e-02
1.696339267853570831e+01,5.968116361315753959e-01,6.408212946273232902e-01,6.408212946273232902e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.377655280918714420e-02,4.377655280918714420e-02
1.698339667933586838e+01,6.058708187815007307e-01,6.408212946273232902e-01,6.408212946273232902e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.873569987414182139e-02,2.873569987414182139e-02
1.700340068013602846e+01,6.149834613596015798e-01,6.408212946273232902e-01,6.408212946273232902e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.180748011625141536e-02,2.180748011625141536e-02
1.702340468093618853e+01,6.241314861921100077e-01,6.408212946273232902e-01,6.408212946273232902e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.906877880052487553e-02,2.906877880052487553e-02
1.704340868173634860e+01,6.332982420817903080e-01,6.766982452699732420e-01,6.766982452699732420e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.912591999893774014e-02,3.912591999893774014e-02
1.706341268253650867e+01,6.424684218598553098e-01,6.766982452699732420e-01,6.766982452699732420e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.528043641377238082e-02,2.528043641377238082e-02
1.708341668333666874e+01,6.516279781058165188e-01,6.766982452699732420e-01,6.766982452699732420e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.076906418160008941e-02,2.076906418160008941e-02
1.710342068413682881e+01,6.607640389526621139e-01,6.766982452699732420e-01,6.766982452699732420e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.980912113538227576e-02,2.980912113538227576e-02
1.712342468493698888e+01,6.698648254270230806e-01,7.118987719598395270e-01,7.118987719598395270e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.488612335882771559e-02,3.488612335882771559e-02
1.714342868573714895e+01,6.789195713866507109e-01,7.118987719598395270e-01,7.118987719598395270e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.232001407017055253e-02,2.232001407017055253e-02
1.716343268653730902e+01,6.879184468021837251e-01,7.118987719598395270e-01,7.118987719598395270e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.031056785415839838e-02,2.031056785415839838e-02
1.718343668733746910e+01,6.968524848776050939e-01,7.118987719598395270e-01,7.118987719598395270e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.070910377011292283e-02,3.070910377011292283e-02
1.720344068813762917e+01,7.057135133047575115e-01,7.458792020619491314e-01,7.458792020619491314e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.108643815419715947e-02,3.108643815419715947e-02
1.722344468893778924e+01,7.144940897931378876e-01,7.458792020619491314e-01,7.458792020619491314e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.990141971834186521e-02,1.990141971834186521e-02
1.724344868973794931e+01,7.231874418990716924e-01,7.458792020619491314e-01,7.458792020619491314e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.034557709166175468e-02,2.034557709166175468e-02
1.726345269053810938e+01,7.317874110913727970e-01,7.458792020619491314e-01,7.458792020619491314e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.170089396581979996e-02,3.170089396581979996e-02
1.728345669133826945e+01,7.402884009277990174e-01,7.782623876820279341e-01,7.782623876820279341e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.773437573495870362e-02,2.773437573495870362e-02
1.730346069213842952e+01,7.486853291730133364e-01,7.782623876820279341e-01,7.782623876820279341e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.804803055352205074e-02,1.804803055352205074e-02
1.732346469293858959e+01,7.569735836601695356e-01,7.782623876820279341e-01,7.782623876820279341e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.075682524686597169e-02,2.075682524686597169e-02
1.734346869373874966e+01,7.651489816812847566e-01,7.782623876820279341e-01,7.782623876820279341e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.273052728571054781e-02,3.273052728571054781e-02
1.736347269453890974e+01,7.732077326834138065e-01,8.087895757392101759e-01,8.087895757392101759e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.482668787493778201e-02,2.482668787493778201e-02
1.738347669533906981e+01,7.811464040461132408e-01,8.087895757392101759e-01,8.087895757392101759e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.675608549325744573e-02,1.675608549325744573e-02
1.740348069613922988e+01,7.889618897189931701e-01,8.087895757392101759e-01,8.087895757392101759e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.142527139020198451e-02,2.142527139020198451e-02
1.742348469693938995e+01,7.966513815048961167e-01,8.087895757392101759e-01,8.087895757392101759e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.375723677981550680e-02,3.375723677981550680e-02
1.744348869773955002e+01,8.042123427833458571e-01,8.372851640507376070e-01,8.372851640507376070e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.235472662996219190e-02,2.235472662996219190e-02
1.746349269853971009e+01,8.116424844795320226e-01,8.372851640507376070e-01,8.372851640507376070e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.598765120237164578e-02,1.598765120237164578e-02
1.748349669933987016e+01,8.189397430955877022e-01,8.372851640507376070e-01,8.372851640507376070e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.224814158874208886e-02,2.224814158874208886e-02
1.750350070014003023e+01,8.261022606328185525e-01,8.372851640507376070e-01,8.372851640507376070e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.475117012279421019e-02,3.475117012279421019e-02
1.752350470094019030e+01,8.331283662454839201e-01,8.636315425690606062e-01,8.636315425690606062e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.030590747580257593e-02,2.030590747580257593e-02
1.754350870174035038e+01,8.400165594784625434e-01,8.636315425690606062e-01,8.636315425690606062e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.566973514084316760e-02,1.566973514084316760e-02
1.756351270254051045e+01,8.467654949524786590e-01,8.636315425690606062e-01,8.636315425690606062e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.314509709434338716e-02,2.314509709434338716e-02
1.758351670334067052e+01,8.533739683713993385e-01,8.636315425690606062e-01,8.636315425690606062e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.569088526167971814e-02,3.569088526167971814e-02
1.760352070414083059e+01,8.598409037363580198e-01,8.877513368026778151e-01,8.877513368026778151e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.866258834779307638e-02,1.866258834779307638e-02
1.762352470494099066e+01,8.661653416610798351e-01,8.877513368026778151e-01,8.877513368026778151e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.570510246397420484e-02,1.570510246397420484e-02
1.764352870574115073e+01,8.723464286917609334e-01,8.877513368026778151e-01,8.877513368026778151e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.405702026910719674e-02,2.405702026910719674e-02
1.766353270654131080e+01,8.783834075431780075e-01,8.877513368026778151e-01,8.877513368026778151e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.656117511743067761e-02,3.656117511743067761e-02
1.768353670734147087e+01,8.842756081704127302e-01,9.095949201787255634e-01,9.095949201787255634e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.739967894163653092e-02,1.739967894163653092e-02
1.770354070814162739e+01,8.900224396026630291e-01,9.095949201787255634e-01,9.095949201787255634e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.599030929150196609e-02,1.599030929150196609e-02
1.772354470894178746e+01,8.956233824721443471e-01,9.095949201787255634e-01,9.095949201787255634e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.494193048806412835e-02,2.494193048806412835e-02
1.774354870974194753e+01,9.010779821770336095e-01,9.095949201787255634e-01,9.095949201787255634e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.735135561651486968e-02,3.735135561651486968e-02
1.776355271054210760e+01,9.063858426229105536e-01,9.291316254126311680e-01,9.291316254126311680e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.648257683787517774e-02,1.648257683787517774e-02
