step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
10828,0,54.140000000009245,0.005,1,2,0.0939367146319028,0.683874616144242,1.294022450468546,0.01,0.005,1.002030618858266,1.0000152990386546,False,False,1,False
10829,0,54.14500000000925,0.005,1,2,0.09531838594731255,0.7043377430271489,1.2836734481248717,0.01,0.005,1.0018225572733122,1.000014858722933,False,False,1,False
10830,0,54.15000000000925,0.005,1,2,0.09672974660456334,0.7241265189551738,1.273268148218232,0.01,0.005,1.001611878615992,1.000014428285012,False,False,1,False
10831,0,54.15500000000925,0.005,1,2,0.09816892291420025,0.7432574293881472,1.2628255248245333,0.01,0.005,1.001397505341925,1.0000140083418156,False,False,1,False
10832,0,54.160000000009255,0.005,1,2,0.09963412380959984,0.7617478473579793,1.252362652960987,0.01,0.005,1.0011785617993552,1.0000135993622068,False,False,1,False
10833,0,54.16500000000926,0.005,1,2,0.10112364094627345,0.7796157840160115,1.241894813124269,0.01,0.005,1.0009545203240393,1.0000132016838497,False,False,1,False
10834,0,54.17000000000926,0.005,1,2,0.10263584803666005,0.7968796680425594,1.2314356023088489,0.01,0.005,1.0007249999097756,1.0000128155292445,False,False,1,False
10835,0,54.17500000000926,0.005,1,2,0.1041691995573826,0.8135581586201609,1.2209970482406092,0.01,0.005,1.0004898209117694,1.000012441020765,False,False,1,False
10836,0,54.180000000009265,0.005,1,2,0.1057222289531659,0.8296699845418017,1.2105897241719306,0.01,0.005,1.0002492241027257,1.0000120781945594,False,False,1,False
10837,0,54.18500000000927,0.005,1,2,0.10729354643996256,0.8452338042066864,1.200222862181542,0.01,0.005,1.000003450146387,1.0000117270132611,False,False,1,False
10838,0,54.19000000000927,0.005,1,2,0.10888183650471886,0.8602680955863172,1.1899044633531775,0.01,0.005,0.9997531230932283,1.000011387377492,False,False,1,False
10839,0,54.19500000000927,0.005,1,2,0.11048585518310475,0.8747910592082287,1.1796414036419913,0.01,0.005,0.9994988117719351,1.0000110591361786,False,False,1,False
10840,0,54.200000000009275,0.005,1,2,0.11210442718479043,0.888820546276423,1.1694395345851574,0.01,0.005,0.9992414131714965,1.0000107420957256,False,False,1,False
10841,0,54.20500000000928,0.005,1,2,0.11373644292489132,0.9023739955312478,1.1593037783018738,0.01,0.005,0.9989817688106852,1.0000104360281168,False,False,1,False
10842,0,54.21000000000928,0.005,1,2,0.11538085550958403,0.9154683897828699,1.1492382164662536,0.01,0.005,0.9987209749730637,1.000010140678007,False,False,1,False
10843,0,54.21500000000928,0.005,1,2,0.11703667771636977,0.9281202187724183,1.1392461731166295,0.01,0.005,0.998460145263089,1.0000098557689034,False,False,1,False
10844,0,54.220000000009286,0.005,1,2,0.11870297899980785,0.9403454556246565,1.1293302913204144,0.01,0.005,0.9982002099497477,1.0000095810085001,False,False,1,False
10845,0,54.22500000000929,0.005,1,2,0.12037888255403631,0.9521595444500799,1.119492603789712,0.01,0.005,0.9979422079267646,1.000009316093265,False,False,1,False
10846,0,54.23000000000929,0.005,1,2,0.12206356245002002,0.9635773902700232,1.109734597664181,0.01,0.005,0.9976871772190233,1.000009060712343,False,False,1,False
10847,0,54.23500000000929,0.005,1,2,0.12375624085987173,0.9746133563604433,1.1000572737368084,0.01,0.005,0.9974360456356773,1.0000088145508685,False,False,1,False
10848,0,54.240000000009296,0.005,1,2,0.1254561853819564,0.9852812678362189,1.090461200410626,0.01,0.005,0.9971896126846289,1.0000085772927436,False,False,1,False
10849,0,54.2450000000093,0.005,1,2,0.12716270647566094,0.9955944191938807,1.0809465627055637,0.01,0.005,0.9969486226124377,1.0000083486229505,False,False,1,False
10850,0,54.2500000000093,0.005,1,2,0.1288751550096622,1.005565583825444,1.0715132066556863,0.01,0.005,0.9967137280555137,1.000008128229465,False,False,1,False
10851,0,54.255000000009304,0.005,1,2,0.1305929199256466,1.0152070264234072,1.0621606794361738,0.01,0.005,0.9964854719464702,1.0000079158048103,False,False,1,False
10852,0,54.260000000009306,0.005,1,2,0.13231542601873725,1.0245305174497903,1.0528882655490444,0.01,0.005,0.9962640873335862,1.0000077110473118,False,False,1,False
10853,0,54.26500000000931,0.005,1,2,0.1340421318361222,1.0335473514990345,1.043695019379849,0.01,0.005,0.9960497343752418,1.0000075136620885,False,False,1,False
10854,0,54.27000000000931,0.005,1,2,0.13577252769125464,1.0422683634741485,1.0345797944364086,0.01,0.005,0.9958424093951604,1.0000073233618243,False,False,1,False
10855,0,54.275000000009314,0.005,1,2,0.13750613378912166,1.0507039465743762,1.0255412695674022,0.01,0.005,0.9956417448152111,1.0000071398673407,False,False,1,False
10856,0,54.280000000009316,0.005,1,2,0.13924249846202208,1.0588640730206422,1.0165779724228865,0.01,0.005,0.9954471732283692,1.0000069629080137,False,False,1,False
10857,0,54.28500000000932,0.005,1,2,0.1409811965119332,1.0667583127870541,1.007688300412408,0.01,0.005,0.9952577637773334,1.0000067922220592,False,False,1,False
10858,0,54.29000000000932,0.005,1,2,0.14272182765487584,1.0743958541471568,0.9988705393989034,0.01,0.005,0.9950724407144526,1.00000662755669,False,False,1,False
10859,0,54.295000000009324,0.005,1,2,0.14446401506202028,1.0817855213845524,0.9901228803495282,0.01,0.005,0.9948896014899945,1.0000064686681926,False,False,1,False
10860,0,54.30000000000933,0.005,1,2,0.14620740399424184,1.0889357964837019,0.9814434341393736,0.01,0.005,0.9947073353595791,1.0000063153219232,False,False,1,False
10861,0,54.30500000000933,0.005,1,2,0.14795166052662084,1.0958548377479005,0.9728302446882807,0.01,0.005,0.9945234599645891,1.0000061672922282,False,False,1,False
10862,0,54.31000000000933,0.005,1,2,0.1496964703556636,1.1025504974768554,0.9642813006075326,0.01,0.005,0.9943353942790842,1.0000060243623243,False,False,1,False
