t_yr,ias15_rmin,noNN_rmin,unguarded_rmin,guarded_rmin,ias15_pair,noNN_pair,unguarded_pair,guarded_pair,noNN_err,unguarded_err,guarded_err,unguarded_minus_noNN,guarded_minus_noNN
13.642728545709142,0.7366059492309204,0.7370988835836304,0.7370988835836304,0.7370988835836304,1-2,1-2,1-2,1-2,0.0016810145172602901,0.0016810145172602901,0.0016810145172602901,0.0,0.0
13.662732546509302,0.7395654007125289,0.7400423691805521,0.7400423691805521,0.7400423691805521,1-2,1-2,1-2,1-2,0.001670499747382246,0.001670499747382246,0.001670499747382246,0.0,0.0
13.682736547309462,0.7423788072165345,0.7428394221211518,0.7428394221211518,0.7428394221211518,1-2,1-2,1-2,1-2,0.0016602426971826065,0.0016602426971826065,0.0016602426971826065,0.0,0.0
13.702740548109622,0.7450427359753605,0.7454866848577468,0.7454866848577468,0.7454866848577468,1-2,1-2,1-2,1-2,0.001650238338226631,0.001650238338226631,0.001650238338226631,0.0,0.0
13.722744548909782,0.7475543669170873,0.7479814060793836,0.7479814060793836,0.7479814060793836,1-2,1-2,1-2,1-2,0.0016404816647377814,0.0016404816647377814,0.0016404816647377814,0.0,0.0
13.742748549709942,0.7499114430499793,0.7503213916593107,0.7503213916593107,0.7503213916593107,1-2,1-2,1-2,1-2,0.0016309677075733392,0.0016309677075733392,0.0016309677075733392,0.0,0.0
13.762752550510102,0.7521122251660878,0.752504959879939,0.752504959879939,0.752504959879939,1-2,1-2,1-2,1-2,0.001621691546339706,0.001621691546339706,0.001621691546339706,0.0,0.0
13.782756551310262,0.7541554505507061,0.7545309006237246,0.7545309006237246,0.7545309006237246,1-2,1-2,1-2,1-2,0.001612648319864126,0.001612648319864126,0.001612648319864126,0.0,0.0
13.802760552110422,0.7560402953968364,0.7563984382311298,0.7563984382311298,0.7563984382311298,1-2,1-2,1-2,1-2,0.0016038332352162623,0.0016038332352162623,0.0016038332352162623,0.0,0.0
13.822764552910582,0.7577663406386147,0.7581071977417642,0.7581071977417642,0.7581071977417642,1-2,1-2,1-2,1-2,0.0015952415754537487,0.0015952415754537487,0.0015952415754537487,0.0,0.0
13.842768553710743,0.7593335409338329,0.7596571742511299,0.7596571742511299,0.7596571742511299,1-2,1-2,1-2,1-2,0.0015868687062467579,0.0015868687062467579,0.0015868687062467579,0.0,0.0
13.862772554510903,0.7607421965426725,0.7610487051323684,0.7610487051323684,0.7610487051323684,1-2,1-2,1-2,1-2,0.0015787100815200887,0.0015787100815200887,0.0015787100815200887,0.0,0.0
13.882776555311063,0.7619929278669438,0.76228244488958,0.76228244488958,0.76228244488958,1-2,1-2,1-2,1-2,0.0015707612482362334,0.0015707612482362334,0.0015707612482362334,0.0,0.0
13.902780556111223,0.7630866524311309,0.7633593424262146,0.7633593424262146,0.7633593424262146,1-2,1-2,1-2,1-2,0.0015630178504279133,0.0015630178504279133,0.0015630178504279133,0.0,0.0
13.922784556911383,0.7640245641031115,0.7642806205285242,0.7642806205285242,0.7642806205285242,1-2,1-2,1-2,1-2,0.0015554756325786626,0.0015554756325786626,0.0015554756325786626,0.0,0.0
13.942788557711543,0.7648081143683214,0.7650477573798541,0.7650477573798541,0.7650477573798541,1-2,1-2,1-2,1-2,0.0015481304424363076,0.0015481304424363076,0.0015481304424363076,0.0,0.0
13.962792558511703,0.7654389954862749,0.7656624699365734,0.7656624699365734,0.7656624699365734,1-2,1-2,1-2,1-2,0.0015409782333365525,0.0015409782333365525,0.0015409782333365525,0.0,0.0
13.982796559311863,0.7659191253726121,0.7661266990105897,0.7661266990105897,0.7661266990105897,1-2,1-2,1-2,1-2,0.0015340150661026402,0.0015340150661026402,0.0015340150661026402,0.0,0.0
14.002800560112023,0.7662506340632179,0.7664425959166371,0.7664425959166371,0.7664425959166371,1-2,1-2,1-2,1-2,0.001527237110581571,0.001527237110581571,0.001527237110581571,0.0,0.0
14.022804560912183,0.7664358516294085,0.7666125105548527,0.7666125105548527,0.7666125105548527,1-2,1-2,1-2,1-2,0.0015206406468685272,0.0015206406468685272,0.0015206406468685272,0.0,0.0
14.042808561712343,0.7664772974247067,0.7666389808105767,0.7666389808105767,0.7666389808105767,1-2,1-2,1-2,1-2,0.0015142220662654213,0.0015142220662654213,0.0015142220662654213,0.0,0.0
14.062812562512503,0.7663776705544004,0.7665247231638493,0.7665247231638493,0.7665247231638493,1-2,1-2,1-2,1-2,0.0015079778720140289,0.0015079778720140289,0.0015079778720140289,0.0,0.0
14.082816563312663,0.7661398414688427,0.7662726244107521,0.7662726244107521,0.7662726244107521,1-2,1-2,1-2,1-2,0.0015019046798390124,0.0015019046798390124,0.0015019046798390124,0.0,0.0
14.102820564112823,0.7657668445904454,0.7658857344076172,0.7658857344076172,0.7658857344076172,1-2,1-2,1-2,1-2,0.001495999218331458,0.001495999218331458,0.001495999218331458,0.0,0.0
14.122824564912984,0.7652618718924928,0.7653672597572144,0.7653672597572144,0.7653672597572144,1-2,1-2,1-2,1-2,0.0014902583292003208,0.0014902583292003208,0.0014902583292003208,0.0,0.0
14.142828565713144,0.7646282673553609,0.7647205583633919,0.7647205583633919,0.7647205583633919,1-2,1-2,1-2,1-2,0.0014846789674147123,0.0014846789674147123,0.0014846789674147123,0.0,0.0
14.162832566513304,0.7638695222324849,0.7639491347873109,0.7639491347873109,0.7639491347873109,1-2,1-2,1-2,1-2,0.0014792582012576809,0.0014792582012576809,0.0014792582012576809,0.0,0.0
14.182836567313464,0.7629892710645204,0.7630566363444513,0.7630566363444513,0.7630566363444513,1-2,1-2,1-2,1-2,0.0014739932123095714,0.0014739932123095714,0.0014739932123095714,0.0,0.0
14.202840568113624,0.7619912883856272,0.7620468498869631,0.7620468498869631,0.7620468498869631,1-2,1-2,1-2,1-2,0.0014688812953753444,0.0014688812953753444,0.0014688812953753444,0.0,0.0
14.222844568913784,0.7608794860707211,0.7609236992207916,0.7609236992207916,0.7609236992207916,1-2,1-2,1-2,1-2,0.0014639198583697782,0.0014639198583697782,0.0014639198583697782,0.0,0.0
14.242848569713944,0.7596579112768953,0.7596912431112935,0.7596912431112935,0.7596912431112935,1-2,1-2,1-2,1-2,0.0014591064221717094,0.0014591064221717094,0.0014591064221717094,0.0,0.0
14.262852570514104,0.7583307449360659,0.7583536738348534,0.7583536738348534,0.7583536738348534,1-2,1-2,1-2,1-2,0.0014544386204568608,0.0014544386204568608,0.0014544386204568608,0.0,0.0
14.282856571314264,0.7569023007592501,0.7569153162373109,0.7569153162373109,0.7569153162373109,1-2,1-2,1-2,1-2,0.0014499141995175703,0.0014499141995175703,0.0014499141995175703,0.0,0.0
14.302860572114424,0.7553770247157873,0.7553806272628507,0.7553806272628507,0.7553806272628507,1-2,1-2,1-2,1-2,0.0014455310180769938,0.0014455310180769938,0.0014455310180769938,0.0,0.0
14.322864572914584,0.7537594949532554,0.7537541959194054,0.7537541959194054,0.7537541959194054,1-2,1-2,1-2,1-2,0.001441287047103301,0.001441287047103301,0.001441287047103301,0.0,0.0
14.342868573714744,0.752054422125866,0.7520407436486003,0.7520407436486003,0.7520407436486003,1-2,1-2,1-2,1-2,0.0014371803696293368,0.0014371803696293368,0.0014371803696293368,0.0,0.0
14.362872574514904,0.7502666501007262,0.7502451250698317,0.7502451250698317,0.7502451250698317,1-2,1-2,1-2,1-2,0.00143320918058182,0.00143320918058182,0.00143320918058182,0.0,0.0
14.382876575315064,0.7484011570125725,0.7483723290692402,0.7483723290692402,0.7483723290692402,1-2,1-2,1-2,1-2,0.001429371786624261,0.001429371786624261,0.001429371786624261,0.0,0.0
14.402880576115225,0.7464630566383954,0.7464274802051182,0.7464274802051182,0.7464274802051182,1-2,1-2,1-2,1-2,0.0014256666060166979,0.0014256666060166979,0.0014256666060166979,0.0,0.0
14.422884576915385,0.7444576000638231,0.7444158404016895,0.7444158404016895,0.7444158404016895,1-2,1-2,1-2,1-2,0.0014220921684950068,0.0014220921684950068,0.0014220921684950068,0.0,0.0
14.442888577715543,0.7423901776131829,0.7423428109032312,0.7423428109032312,0.7423428109032312,1-2,1-2,1-2,1-2,0.0014186471151731034,0.0014186471151731034,0.0014186471151731034,0.0,0.0
14.462892578515703,0.7402663210148648,0.7402139344601477,0.7402139344601477,0.7402139344601477,1-2,1-2,1-2,1-2,0.0014153301984637697,0.0014153301984637697,0.0014153301984637697,0.0,0.0
14.482896579315863,0.7380917057729324,0.7380348977179233,0.7380348977179233,0.7380348977179233,1-2,1-2,1-2,1-2,0.0014121402820381614,0.0014121402820381614,0.0014121402820381614,0.0,0.0
14.502900580116023,0.7358721537149024,0.7358115337787949,0.7358115337787949,0.7358115337787949,1-2,1-2,1-2,1-2,0.0014090763408005148,0.0014090763408005148,0.0014090763408005148,0.0,0.0
14.522904580916183,0.7336136356842249,0.7335498249045848,0.7335498249045848,0.7335498249045848,1-2,1-2,1-2,1-2,0.0014061374608998899,0.0014061374608998899,0.0014061374608998899,0.0,0.0
14.542908581716343,0.7313222743442779,0.7312559053273715,0.7312559053273715,0.7312559053273715,1-2,1-2,1-2,1-2,0.0014033228397717689,0.0014033228397717689,0.0014033228397717689,0.0,0.0
14.562912582516503,0.7290043470586255,0.7289360641325884,0.7289360641325884,0.7289360641325884,1-2,1-2,1-2,1-2,0.0014006317862142617,0.0014006317862142617,0.0014006317862142617,0.0,0.0
14.582916583316663,0.7266662888099095,0.7265967481767359,0.7265967481767359,0.7265967481767359,1-2,1-2,1-2,1-2,0.0013980637204991982,0.0013980637204991982,0.0013980637204991982,0.0,0.0
14.602920584116823,0.7243146951170689,0.724244564999191,0.724244564999191,0.724244564999191,1-2,1-2,1-2,1-2,0.0013956181745213487,0.0013956181745213487,0.0013956181745213487,0.0,0.0
14.622924584916984,0.7219563249076271,0.7218862856846242,0.7218862856846242,0.7218862856846242,1-2,1-2,1-2,1-2,0.0013932947919875565,0.0013932947919875565,0.0013932947919875565,0.0,0.0
14.642928585717144,0.7195981032985923,0.7195288476293276,0.7195288476293276,0.7195288476293276,1-2,1-2,1-2,1-2,0.0013910933286470954,0.0013910933286470954,0.0013910933286470954,0.0,0.0
14.662932586517304,0.7172471242361159,0.7171793571613405,0.7171793571613405,0.7171793571613405,1-2,1-2,1-2,1-2,0.0013890136525675533,0.0013890136525675533,0.0013890136525675533,0.0,0.0
14.682936587317464,0.7149106529405096,0.7148450919607171,0.7148450919607171,0.7148450919607171,1-2,1-2,1-2,1-2,0.0013870557444564243,0.0013870557444564243,0.0013870557444564243,0.0,0.0
14.702940588117624,0.7125961280995774,0.712533503222631,0.712533503222631,0.712533503222631,1-2,1-2,1-2,1-2,0.0013852196980326608,0.0013852196980326608,0.0013852196980326608,0.0,0.0
14.722944588917784,0.7103111637495622,0.7102522175023743,0.7102522175023743,0.7102522175023743,1-2,1-2,1-2,1-2,0.001383505720449899,0.001383505720449899,0.001383505720449899,0.0,0.0
14.742948589717944,0.7080635507794191,0.7080090381777309,0.7080090381777309,0.7080090381777309,1-2,1-2,1-2,1-2,0.0013819141327741358,0.0013819141327741358,0.0013819141327741358,0.0,0.0
14.762952590518104,0.7058612579907121,0.7058119464608252,0.7058119464608252,0.7058119464608252,1-2,1-2,1-2,1-2,0.0013804453705185697,0.0013804453705185697,0.0013804453705185697,0.0,0.0
14.782956591318264,0.703712432642293,0.7036691018884481,0.7036691018884481,0.7036691018884481,1-2,1-2,1-2,1-2,0.001379099984237307,0.001379099984237307,0.001379099984237307,0.0,0.0
14.802960592118424,0.7016254004062131,0.7015888422172066,0.7015888422172066,0.7015888422172066,1-2,1-2,1-2,1-2,0.0013778786401811916,0.0013778786401811916,0.0013778786401811916,0.0,0.0
14.822964592918584,0.6996086646591649,0.699579682647756,0.699579682647756,0.699579682647756,1-2,1-2,1-2,1-2,0.0013767821210163105,0.0013767821210163105,0.0013767821210163105,0.0,0.0
14.842968593718744,0.6976709050323148,0.6976503143010255,0.6976503143010255,0.6976503143010255,1-2,1-2,1-2,1-2,0.001375811326607552,0.001375811326607552,0.001375811326607552,0.0,0.0
14.862972594518904,0.6958209751418553,0.6958096018689017,0.6958096018689017,0.6958096018689017,1-2,1-2,1-2,1-2,0.001374967274867386,0.001374967274867386,0.001374967274867386,0.0,0.0
14.882976595319064,0.6940678994231338,0.694066580362483,0.694066580362483,0.694066580362483,1-2,1-2,1-2,1-2,0.0013742511026699708,0.0013742511026699708,0.0013742511026699708,0.0,0.0
14.902980596119225,0.6924208689930044,0.6924304508829244,0.6924304508829244,0.6924304508829244,1-2,1-2,1-2,1-2,0.0013736640668293096,0.0013736640668293096,0.0013736640668293096,0.0,0.0
14.922984596919385,0.6908892364682708,0.6909105753432679,0.6909105753432679,0.6909105753432679,1-2,1-2,1-2,1-2,0.0013732075451402868,0.0013732075451402868,0.0013732075451402868,0.0,0.0
14.942988597719545,0.6894825096729452,0.689516470074642,0.689516470074642,0.689516470074642,1-2,1-2,1-2,1-2,0.0013728830374778414,0.0013728830374778414,0.0013728830374778414,0.0,0.0
14.962992598519705,0.6882103441736551,0.688257798257005,0.688257798257005,0.688257798257005,1-2,1-2,1-2,1-2,0.001372692166950323,0.001372692166950323,0.001372692166950323,0.0,0.0
14.982996599319865,0.6870825345910896,0.6871443611233184,0.6871443611233184,0.6871443611233184,1-2,1-2,1-2,1-2,0.0013726366810997645,0.0013726366810997645,0.0013726366810997645,0.0,0.0
15.003000600120025,0.686109004645936,0.686186087896781,0.686186087896781,0.686186087896781,1-2,1-2,1-2,1-2,0.001372718453140358,0.001372718453140358,0.001372718453140358,0.0,0.0
15.023004600920185,0.6852997959104251,0.6853930244335811,0.6853930244335811,0.6853930244335811,1-2,1-2,1-2,1-2,0.0013729394832243955,0.0013729394832243955,0.0013729394832243955,0.0,0.0
15.043008601720345,0.6846650552513522,0.6847753205585484,0.6847753205585484,0.6847753205585484,1-2,1-2,1-2,1-2,0.001373301899721562,0.001373301899721562,0.001373301899721562,0.0,0.0
15.063012602520505,0.6842150209672476,0.6843432160980317,0.6843432160980317,0.6843432160980317,1-2,1-2,1-2,1-2,0.0013738079604964002,0.0013738079604964002,0.0013738079604964002,0.0,0.0
15.083016603320665,0.683960007641059,0.6841070256331516,0.6841070256331516,0.6841070256331516,1-2,1-2,1-2,1-2,0.0013744600541642843,0.0013744600541642843,0.0013744600541642843,0.0,0.0
15.103020604120825,0.6839103897501042,0.6840771220170678,0.6840771220170678,0.6840771220170678,1-2,1-2,1-2,1-2,0.0013752607013035132,0.0013752607013035132,0.0013752607013035132,0.0,0.0
15.123024604920985,0.6840765840968078,0.6842639187217189,0.6842639187217189,0.6842639187217189,1-2,1-2,1-2,1-2,0.0013762125555991202,0.0013762125555991202,0.0013762125555991202,0.0,0.0
15.143028605721145,0.6844690311464596,0.6846778511022344,0.6846778511022344,0.6846778511022344,1-2,1-2,1-2,1-2,0.0013773184048886998,0.0013773184048886998,0.0013773184048886998,0.0,0.0
15.163032606521305,0.6850981753814331,0.685329356690376,0.685329356690376,0.685329356690376,1-2,1-2,1-2,1-2,0.0013785811720774532,0.0013785811720774532,0.0013785811720774532,0.0,0.0
15.183036607321466,0.6859744448043609,0.6862288546513395,0.6862288546513395,0.6862288546513395,1-2,1-2,1-2,1-2,0.0013800039158866888,0.0013800039158866888,0.0013800039158866888,0.0,0.0
15.203040608121626,0.6871082297450503,0.6873867245603674,0.6873867245603674,0.6873867245603674,1-2,1-2,1-2,1-2,0.0013815898313948654,0.0013815898313948654,0.0013815898313948654,0.0,0.0
15.223044608921786,0.6885098611466515,0.6888132846761352,0.6888132846761352,0.6888132846761352,1-2,1-2,1-2,1-2,0.001383342250325319,0.001383342250325319,0.001383342250325319,0.0,0.0
15.243048609721946,0.6901895885250523,0.6905187699060367,0.6905187699060367,0.6905187699060367,1-2,1-2,1-2,1-2,0.001385264641032687,0.001385264641032687,0.001385264641032687,0.0,0.0
15.263052610522106,0.6921575578108056,0.6925133096734828,0.6925133096734828,0.6925133096734828,1-2,1-2,1-2,1-2,0.0013873606081304221,0.0013873606081304221,0.0013873606081304221,0.0,0.0
15.283056611322266,0.6944237892943884,0.6948069059083876,0.6948069059083876,0.6948069059083876,1-2,1-2,1-2,1-2,0.0013896338917002667,0.0013896338917002667,0.0013896338917002667,0.0,0.0
15.303060612122426,0.6969981559024615,0.697409411388439,0.697409411388439,0.697409411388439,1-2,1-2,1-2,1-2,0.0013920883660156222,0.0013920883660156222,0.0013920883660156222,0.0,0.0
15.323064612922586,0.6998903620344434,0.7003305086598696,0.7003305086598696,0.7003305086598696,1-2,1-2,1-2,1-2,0.0013947280377027828,0.0013947280377027828,0.0013947280377027828,0.0,0.0
15.343068613722746,0.7031099231845672,0.7035796897617744,0.7035796897617744,0.7035796897617744,1-2,1-2,1-2,1-2,0.001397557043256747,0.001397557043256747,0.001397557043256747,0.0,0.0
15.363072614522906,0.7066661465642918,0.70716623696717,0.70716623696717,0.70716623696717,1-2,1-2,1-2,1-2,0.0014005796458168517,0.0014005796458168517,0.0014005796458168517,0.0,0.0
15.383076615323064,0.7105681129232609,0.7110992047367649,0.7110992047367649,0.7110992047367649,1-2,1-2,1-2,1-2,0.0014038002310954145,0.0014038002310954145,0.0014038002310954145,0.0,0.0
15.403080616123225,0.7148246597439105,0.715387403057801,0.715387403057801,0.715387403057801,1-2,1-2,1-2,1-2,0.0014072233023300895,0.0014072233023300895,0.0014072233023300895,0.0,0.0
15.423084616923385,0.7194443659554913,0.7200393823104948,0.7200393823104948,0.7200393823104948,1-2,1-2,1-2,1-2,0.0014108534741408463,0.0014108534741408463,0.0014108534741408463,0.0,0.0
15.443088617723545,0.7244355382780505,0.7250634197689575,0.7250634197689575,0.7250634197689575,1-2,1-2,1-2,1-2,0.00141469546510246,0.00141469546510246,0.00141469546510246,0.0,0.0
15.463092618523705,0.7298061992663123,0.7304675078024925,0.7304675078024925,0.7304675078024925,1-2,1-2,1-2,1-2,0.0014187540888677445,0.0014187540888677445,0.0014187540888677445,0.0,0.0
15.483096619323865,0.7355640770781254,0.7362593437976118,0.7362593437976118,0.7362593437976118,1-2,1-2,1-2,1-2,0.0014230342436181971,0.0014230342436181971,0.0014230342436181971,0.0,0.0
15.503100620124025,0.7417165969429896,0.7424463217717365,0.7424463217717365,0.7424463217717365,1-2,1-2,1-2,1-2,0.0014275408995920032,0.0014275408995920032,0.0014275408995920032,0.0,0.0
15.523104620924185,0.748270874254004,0.7490355255972493,0.7490355255972493,0.7490355255972493,1-2,1-2,1-2,1-2,0.0014322790843992559,0.0014322790843992559,0.0014322790843992559,0.0,0.0
15.543108621724345,0.7552337091523322,0.7560337237002834,0.7560337237002834,0.7560337237002834,1-2,1-2,1-2,1-2,0.0014372538657852812,0.0014372538657852812,0.0014372538657852812,0.0,0.0
15.563112622524505,0.7626115824178282,0.7634473650431911,0.7634473650431911,0.7634473650431911,1-2,1-2,1-2,1-2,0.0014424703314483394,0.0014424703314483394,0.0014424703314483394,0.0,0.0
15.583116623324665,0.7704106524236631,0.7712825761439458,0.7712825761439458,0.7712825761439458,1-2,1-2,1-2,1-2,0.0014479335654542297,0.0014479335654542297,0.0014479335654542297,0.0,0.0
15.603120624124825,0.7786367528573599,0.7795451588304388,0.7795451588304388,0.7795451588304388,1-2,1-2,1-2,1-2,0.0014536486207185509,0.0014536486207185509,0.0014536486207185509,0.0,0.0
15.623124624924985,0.7842827195746408,0.7835523800072293,0.7835523800072293,0.7835523800072293,0-2,0-2,0-2,0-2,0.0014596204869429638,0.0014596204869429638,0.0014596204869429638,0.0,0.0
15.643128625725145,0.7765082609749332,0.7757681295729698,0.7757681295729698,0.7757681295729698,0-2,0-2,0-2,0-2,0.0014658540532989381,0.0014658540532989381,0.0014658540532989381,0.0,0.0
15.663132626525305,0.7686122846835391,0.7678627051352858,0.7678627051352858,0.7678627051352858,0-2,0-2,0-2,0-2,0.001472354065046298,0.001472354065046298,0.001472354065046298,0.0,0.0
15.683136627325466,0.7605978519520354,0.7598391971983168,0.7598391971983168,0.7598391971983168,0-2,0-2,0-2,0-2,0.0014791250731544848,0.0014791250731544848,0.0014791250731544848,0.0,0.0
15.703140628125626,0.7524683574715483,0.7517010324022563,0.7517010324022563,0.7517010324022563,0-2,0-2,0-2,0-2,0.001486171375862555,0.001486171375862555,0.001486171375862555,0.0,0.0
15.723144628925786,0.7442275616901395,0.7434520060753308,0.7434520060753308,0.7434520060753308,0-2,0-2,0-2,0-2,0.0014934969509676948,0.0014934969509676948,0.0014934969509676948,0.0,0.0
15.743148629725946,0.7358796260683003,0.7350963177404338,0.7350963177404338,0.7350963177404338,0-2,0-2,0-2,0-2,0.001501105377471881,0.001501105377471881,0.001501105377471881,0.0,0.0
15.763152630526106,0.727429151493363,0.726638609797192,0.726638609797192,0.726638609797192,0-2,0-2,0-2,0-2,0.001508999745042295,0.001508999745042295,0.001508999745042295,0.0,0.0
15.783156631326266,0.7188812200760161,0.7180840096021728,0.7180840096021728,0.7180840096021728,0-2,0-2,0-2,0-2,0.0015171825495582105,0.0015171825495582105,0.0015171825495582105,0.0,0.0
15.803160632126426,0.7102414405492975,0.7094381751665343,0.7094381751665343,0.7094381751665343,0-2,0-2,0-2,0-2,0.0015256555728197787,0.0015256555728197787,0.0015256555728197787,0.0,0.0
15.823164632926586,0.7015159974805616,0.7007073446797452,0.7007073446797452,0.7007073446797452,0-2,0-2,0-2,0-2,0.0015344197442998567,0.0015344197442998567,0.0015344197442998567,0.0,0.0
15.843168633726746,0.6927117044876026,0.6918983900476664,0.6918983900476664,0.6918983900476664,0-2,0-2,0-2,0-2,0.0015434749826220742,0.0015434749826220742,0.0015434749826220742,0.0,0.0
15.863172634526906,0.6838360616184221,0.6830188746002822,0.6830188746002822,0.6830188746002822,0-2,0-2,0-2,0-2,0.0015528200142684704,0.0015528200142684704,0.0015528200142684704,0.0,0.0
15.883176635327066,0.6748973170064686,0.6740771150750339,0.6740771150750339,0.6740771150750339,0-2,0-2,0-2,0-2,0.0015624521668652974,0.0015624521668652974,0.0015624521668652974,0.0,0.0
15.903180636127226,0.6659045328451281,0.6650822479116022,0.6650822479116022,0.6650822479116022,0-2,0-2,0-2,0-2,0.001572367134290057,0.001572367134290057,0.001572367134290057,0.0,0.0
15.923184636927386,0.6568676556316141,0.6560442997977654,0.6560442997977654,0.6560442997977654,0-2,0-2,0-2,0-2,0.0015825587108128395,0.0015825587108128395,0.0015825587108128395,0.0,0.0
15.943188637727546,0.6477975905049368,0.6469742622773832,0.6469742622773832,0.6469742622773832,0-2,0-2,0-2,0-2,0.0015930184915659558,0.0015930184915659558,0.0015930184915659558,0.0,0.0
15.963192638527707,0.6387062793382229,0.6378841700633657,0.6378841700633657,0.6378841700633657,0-2,0-2,0-2,0-2,0.0016037355368732605,0.0016037355368732605,0.0016037355368732605,0.0,0.0
15.983196639327867,0.6296067820341547,0.6287871824825378,0.6287871824825378,0.6287871824825378,0-2,0-2,0-2,0-2,0.0016146959984246023,0.0016146959984246023,0.0016146959984246023,0.0,0.0
16.003200640128025,0.6205133602048774,0.6196976672066866,0.6196976672066866,0.6196976672066866,0-2,0-2,0-2,0-2,0.0016258827060272223,0.0016258827060272223,0.0016258827060272223,0.0,0.0
16.023204640928185,0.6114415620850224,0.6106312850854942,0.6106312850854942,0.6106312850854942,0-2,0-2,0-2,0-2,0.0016372747147674652,0.0016372747147674652,0.0016372747147674652,0.0,0.0
16.043208641728345,0.6024083071194405,0.6016050744834424,0.6016050744834424,0.6016050744834424,0-2,0-2,0-2,0-2,0.0016488468140625284,0.0016488468140625284,0.0016488468140625284,0.0,0.0
16.063212642528505,0.5934319681776529,0.5926375330262543,0.5926375330262543,0.5926375330262543,0-2,0-2,0-2,0-2,0.0016605690021848278,0.0016605690021848278,0.0016605690021848278,0.0,0.0
16.083216643328665,0.584532448769529,0.583748694077839,0.583748694077839,0.583748694077839,0-2,0-2,0-2,0-2,0.001672405932840244,0.001672405932840244,0.001672405932840244,0.0,0.0
16.103220644128825,0.5757312519700594,0.5749601945954862,0.5749601945954862,0.5749601945954862,0-2,0-2,0-2,0-2,0.0016843163440585058,0.0016843163440585058,0.0016843163440585058,0.0,0.0
16.123224644928985,0.5670515370115216,0.5662953302561562,0.5662953302561562,0.5662953302561562,0-2,0-2,0-2,0-2,0.0016962524843419284,0.0016962524843419284,0.0016962524843419284,0.0,0.0
16.143228645729145,0.558518158685424,0.5577790929278853,0.5577790929278853,0.5577790929278853,0-2,0-2,0-2,0-2,0.0017081595566690322,0.0017081595566690322,0.0017081595566690322,0.0,0.0
16.163232646529305,0.5501576838456295,0.5494381847103529,0.5494381847103529,0.5494381847103529,0-2,0-2,0-2,0-2,0.0017199752075507358,0.0017199752075507358,0.0017199752075507358,0.0,0.0
16.183236647329466,0.5419983784684597,0.5413010019398311,0.5413010019398311,0.5413010019398311,0-2,0-2,0-2,0-2,0.0017316290957385843,0.0017316290957385843,0.0017316290957385843,0.0,0.0
16.203240648129626,0.5340701579794243,0.5333975818223232,0.5333975818223232,0.5333975818223232,0-2,0-2,0-2,0-2,0.0017430425830401047,0.0017430425830401047,0.0017430425830401047,0.0,0.0
16.223244648929786,0.5264044930008138,0.5257595038282953,0.5257595038282953,0.5257595038282953,0-2,0-2,0-2,0-2,0.0017541285974238797,0.0017541285974238797,0.0017541285974238797,0.0,0.0
16.243248649729946,0.5190342624395415,0.5184197377850075,0.5184197377850075,0.5184197377850075,0-2,0-2,0-2,0-2,0.0017647917253201047,0.0017647917253201047,0.0017647917253201047,0.0,0.0
16.263252650530106,0.5119935460757755,0.5114124308950536,0.5114124308950536,0.5114124308950536,0-2,0-2,0-2,0-2,0.0017749285945258167,0.0017749285945258167,0.0017749285945258167,0.0,0.0
16.283256651330266,0.5053173497021832,0.504772626864686,0.504772626864686,0.504772626864686,0-2,0-2,0-2,0-2,0.0017844286099033327,0.0017844286099033327,0.0017844286099033327,0.0,0.0
16.303260652130426,0.4990412575721797,0.49853591211223813,0.49853591211223813,0.49853591211223813,0-2,0-2,0-2,0-2,0.0017931750993681207,0.0017931750993681207,0.0017931750993681207,0.0,0.0
16.323264652930586,0.4932010095864022,0.49273798678366315,0.49273798678366315,0.49273798678366315,0-2,0-2,0-2,0-2,0.0018010469157624062,0.0018010469157624062,0.0018010469157624062,0.0,0.0
16.343268653730746,0.4878320043574211,0.487414162098411,0.487414162098411,0.487414162098411,0-2,0-2,0-2,0-2,0.0018079205196524072,0.0018079205196524072,0.0018079205196524072,0.0,0.0
16.363272654530906,0.4829687340124479,0.4825987903416013,0.4825987903416013,0.4825987903416013,0-2,0-2,0-2,0-2,0.0018136725381745755,0.0018136725381745755,0.0018136725381745755,0.0,0.0
16.383276655331066,0.47864416213979816,0.47832463941014663,0.47832463941014663,0.47832463941014663,0-2,0-2,0-2,0-2,0.0018181827563357462,0.0018181827563357462,0.0018181827563357462,0.0,0.0
16.403280656131226,0.47488906229134453,0.47462222982925567,0.47462222982925567,0.47462222982925567,0-2,0-2,0-2,0-2,0.001821337451876661,0.001821337451876661,0.001821337451876661,0.0,0.0
16.423284656931386,0.4717313403654013,0.47151915801266353,0.47151915801266353,0.47151915801266353,0-2,0-2,0-2,0-2,0.0018230329371266292,0.0018230329371266292,0.0018230329371266292,0.0,0.0
16.443288657731546,0.4691953693020092,0.4690394345260322,0.4690394345260322,0.4690394345260322,0-2,0-2,0-2,0-2,0.0018231791271912682,0.0018231791271912682,0.0018231791271912682,0.0,0.0
16.463292658531707,0.46730136803952416,0.46720286944351685,0.46720286944351685,0.46720286944351685,0-2,0-2,0-2,0-2,0.0018217029204884358,0.0018217029204884358,0.0018217029204884358,0.0,0.0
16.483296659331867,0.46606485787060414,0.4660245378389079,0.4660245378389079,0.4660245378389079,0-2,0-2,0-2,0-2,0.001818551162206421,0.001818551162206421,0.001818551162206421,0.0,0.0
